income is <=50k, fnlwgt is 173804, capital-gain is 0, workclass is Private, race is White, hours-per-week is 20, education is Some-college, marital-status is Never-married, occupation is Other-service, relationship is Own-child, capital-loss is 0, native-country is United-states, education-num is 10, sex is Male, age is 20
income is <=50k, occupation is Sales, sex is Female, education-num is 10, fnlwgt is 347993, race is White, education is Some-college, native-country is United-states, hours-per-week is 25, workclass is Private, capital-gain is 0, relationship is Not-in-family, capital-loss is 0, age is 60, marital-status is Divorced
income is <=50k, education-num is 9, native-country is United-states, marital-status is Never-married, occupation is Adm-clerical, age is 24, capital-gain is 0, fnlwgt is 285897, sex is Female, workclass is Private, race is White, education is Hs-grad, relationship is Own-child, capital-loss is 0, hours-per-week is 35
income is <=50k, fnlwgt is 97165, education-num is 11, relationship is Husband, sex is Male, education is Assoc-voc, occupation is Adm-clerical, marital-status is Married-civ-spouse, capital-loss is 0, native-country is United-states, capital-gain is 0, age is 28, workclass is Private, race is White, hours-per-week is 50
income is <=50k, occupation is Sales, workclass is Self-emp-inc, capital-loss is 0, native-country is United-states, marital-status is Married-civ-spouse, education is Some-college, hours-per-week is 75, fnlwgt is 89202, relationship is Husband, age is 46, race is White, education-num is 10, sex is Male, capital-gain is 0
income is <=50k, fnlwgt is 174308, age is 54, capital-gain is 0, hours-per-week is 40, occupation is Prof-specialty, relationship is Husband, capital-loss is 0, sex is Male, marital-status is Married-civ-spouse, workclass is Local-gov, education is Bachelors, education-num is 13, race is White, native-country is United-states
income is <=50k, capital-gain is 0, education is Hs-grad, education-num is 9, occupation is Adm-clerical, capital-loss is 0, relationship is Unmarried, race is White, hours-per-week is 40, native-country is United-states, age is 26, workclass is Private, fnlwgt is 162551, sex is Female, marital-status is Never-married
income is <=50k, occupation is Prof-specialty, workclass is Local-gov, capital-gain is 0, education is Masters, education-num is 14, marital-status is Divorced, sex is Female, native-country is United-states, hours-per-week is 40, age is 42, race is White, capital-loss is 0, relationship is Unmarried, fnlwgt is 106297
income is >50k, occupation is Exec-managerial, capital-gain is 0, education is Bachelors, fnlwgt is 125461, marital-status is Married-civ-spouse, race is White, relationship is Husband, education-num is 13, workclass is Private, hours-per-week is 40, native-country is United-states, age is 46, capital-loss is 0, sex is Male
income is <=50k, occupation is Sales, fnlwgt is 203783, education-num is 9, capital-gain is 0, sex is Female, race is White, education is Hs-grad, age is 41, capital-loss is 0, native-country is United-states, workclass is Private, relationship is Unmarried, hours-per-week is 40, marital-status is Divorced
income is >50k, hours-per-week is 50, occupation is Exec-managerial, capital-gain is 0, education is Bachelors, fnlwgt is 159755, relationship is Husband, sex is Male, capital-loss is 0, race is White, education-num is 13, workclass is Self-emp-inc, age is 37, native-country is United-states, marital-status is Married-civ-spouse
income is <=50k, capital-gain is 0, fnlwgt is 147573, hours-per-week is 40, sex is Female, age is 56, native-country is United-states, capital-loss is 0, workclass is Private, marital-status is Divorced, education is Some-college, education-num is 10, race is White, relationship is Unmarried, occupation is Adm-clerical
income is >50k, capital-gain is 20051, education-num is 13, race is White, marital-status is Married-civ-spouse, relationship is Husband, fnlwgt is 118551, capital-loss is 0, occupation is Sales, age is 49, hours-per-week is 40, workclass is Self-emp-inc, sex is Male, native-country is United-states, education is Bachelors
income is <=50k, native-country is United-states, education-num is 9, occupation is Adm-clerical, age is 26, marital-status is Never-married, capital-gain is 0, race is Black, capital-loss is 0, relationship is Own-child, education is Hs-grad, sex is Male, fnlwgt is 295550, workclass is Private, hours-per-week is 40
income is <=50k, capital-loss is 0, hours-per-week is 43, fnlwgt is 117528, education-num is 9, workclass is Private, occupation is Machine-op-inspct, native-country is United-states, education is Hs-grad, sex is Male, race is White, relationship is Husband, marital-status is Married-civ-spouse, capital-gain is 0, age is 32
income is <=50k, capital-gain is 0, sex is Female, age is 43, education is Hs-grad, occupation is Exec-managerial, race is White, fnlwgt is 172771, native-country is United-states, capital-loss is 0, marital-status is Divorced, workclass is Private, hours-per-week is 38, education-num is 9, relationship is Unmarried
income is >50k, capital-gain is 0, native-country is United-states, race is White, marital-status is Married-civ-spouse, occupation is Exec-managerial, workclass is Private, education is Bachelors, sex is Male, relationship is Husband, fnlwgt is 326232, age is 39, hours-per-week is 45, capital-loss is 0, education-num is 13
income is <=50k, relationship is Husband, occupation is Farming-fishing, workclass is Self-emp-not-inc, marital-status is Married-civ-spouse, capital-gain is 0, race is White, sex is Male, hours-per-week is 75, capital-loss is 0, fnlwgt is 172579, education is 5th-6th, native-country is Mexico, age is 29, education-num is 3
income is <=50k, capital-gain is 0, native-country is United-states, fnlwgt is 55465, capital-loss is 0, age is 27, education-num is 10, hours-per-week is 40, occupation is Craft-repair, race is White, marital-status is Never-married, education is Some-college, sex is Male, workclass is Private, relationship is Own-child
income is <=50k, capital-gain is 0, capital-loss is 0, hours-per-week is 99, sex is Male, education-num is 5, native-country is United-states, education is 9th, age is 29, workclass is Private, race is White, marital-status is Married-civ-spouse, occupation is Craft-repair, relationship is Husband, fnlwgt is 306908
income is >50k, capital-gain is 0, race is White, workclass is Self-emp-not-inc, relationship is Husband, occupation is Prof-specialty, marital-status is Married-civ-spouse, fnlwgt is 106554, sex is Male, education is Bachelors, capital-loss is 0, native-country is United-states, hours-per-week is 60, age is 41, education-num is 13
income is <=50k, hours-per-week is 40, workclass is Private, capital-gain is 0, sex is Female, native-country is United-states, education is Bachelors, education-num is 13, occupation is Exec-managerial, relationship is Not-in-family, capital-loss is 0, marital-status is Never-married, fnlwgt is 96062, age is 25, race is White
income is >50k, education-num is 10, fnlwgt is 133983, race is White, native-country is United-states, hours-per-week is 43, occupation is Tech-support, education is Some-college, workclass is Private, capital-loss is 0, marital-status is Married-civ-spouse, capital-gain is 0, relationship is Husband, age is 66, sex is Male
income is <=50k, capital-gain is 0, hours-per-week is 40, workclass is Private, education-num is 9, education is Hs-grad, capital-loss is 0, occupation is Sales, marital-status is Never-married, race is White, relationship is Own-child, fnlwgt is 198091, native-country is United-states, sex is Male, age is 24
income is <=50k, capital-gain is 0, fnlwgt is 287008, age is 36, occupation is Prof-specialty, marital-status is Never-married, race is White, relationship is Not-in-family, education is Bachelors, native-country is United-states, capital-loss is 0, education-num is 13, sex is Female, hours-per-week is 50, workclass is Private
income is <=50k, capital-gain is 0, sex is Female, hours-per-week is 40, education-num is 9, native-country is United-states, capital-loss is 0, marital-status is Divorced, workclass is Private, fnlwgt is 259873, race is Black, age is 43, education is Hs-grad, occupation is Adm-clerical, relationship is Unmarried
income is <=50k, native-country is United-states, capital-gain is 0, fnlwgt is 85785, workclass is Private, race is White, education-num is 9, occupation is Craft-repair, education is Hs-grad, marital-status is Married-civ-spouse, sex is Male, hours-per-week is 40, age is 28, capital-loss is 0, relationship is Husband
income is <=50k, education-num is 10, education is Some-college, capital-loss is 0, hours-per-week is 45, capital-gain is 0, sex is Female, workclass is Private, occupation is Exec-managerial, relationship is Not-in-family, marital-status is Never-married, race is White, fnlwgt is 240628, age is 24, native-country is United-states
income is <=50k, capital-loss is 0, occupation is Tech-support, capital-gain is 0, sex is Female, race is White, education is Bachelors, native-country is United-states, relationship is Other-relative, workclass is Private, education-num is 13, fnlwgt is 175428, marital-status is Never-married, age is 23, hours-per-week is 40
income is <=50k, capital-gain is 0, relationship is Husband, education-num is 6, native-country is United-states, workclass is Private, capital-loss is 0, marital-status is Married-civ-spouse, race is White, age is 26, sex is Male, education is 10th, fnlwgt is 39278, occupation is Machine-op-inspct, hours-per-week is 40
income is <=50k, capital-gain is 0, sex is Female, capital-loss is 0, education-num is 9, occupation is Adm-clerical, education is Hs-grad, relationship is Not-in-family, race is White, native-country is United-states, hours-per-week is 40, age is 55, workclass is Private, marital-status is Separated, fnlwgt is 126569
income is <=50k, occupation is Machine-op-inspct, capital-loss is 0, hours-per-week is 40, fnlwgt is 116878, education is Hs-grad, native-country is United-states, education-num is 9, capital-gain is 0, sex is Male, race is White, workclass is Private, marital-status is Married-civ-spouse, age is 51, relationship is Husband
income is <=50k, capital-gain is 0, relationship is Husband, capital-loss is 0, education-num is 9, occupation is Craft-repair, fnlwgt is 117528, sex is Male, marital-status is Married-civ-spouse, age is 34, race is White, education is Hs-grad, workclass is Private, hours-per-week is 40, native-country is United-states
income is >50k, capital-gain is 0, education is Bachelors, race is White, relationship is Husband, capital-loss is 0, marital-status is Married-civ-spouse, workclass is Private, native-country is United-states, education-num is 13, occupation is Exec-managerial, hours-per-week is 55, fnlwgt is 170924, sex is Male, age is 53
income is <=50k, capital-gain is 0, age is 53, relationship is Husband, education is Hs-grad, sex is Male, education-num is 9, race is White, native-country is United-states, occupation is Craft-repair, capital-loss is 0, fnlwgt is 165815, marital-status is Married-civ-spouse, workclass is Private, hours-per-week is 35
income is >50k, education-num is 10, capital-loss is 0, native-country is United-states, capital-gain is 0, workclass is Private, fnlwgt is 37933, age is 45, relationship is Husband, marital-status is Married-civ-spouse, hours-per-week is 60, occupation is Farming-fishing, education is Some-college, sex is Male, race is White
income is <=50k, capital-gain is 0, native-country is United-states, occupation is Craft-repair, marital-status is Married-civ-spouse, age is 28, fnlwgt is 565313, race is White, hours-per-week is 50, education-num is 9, sex is Male, education is Hs-grad, relationship is Husband, workclass is Private, capital-loss is 0
income is >50k, native-country is United-states, capital-gain is 0, age is 53, fnlwgt is 145744, hours-per-week is 70, education-num is 9, capital-loss is 0, occupation is Exec-managerial, sex is Male, relationship is Husband, education is Hs-grad, race is White, workclass is Self-emp-inc, marital-status is Married-civ-spouse
income is <=50k, education-num is 10, education is Some-college, hours-per-week is 45, relationship is Husband, capital-loss is 0, workclass is Private, native-country is United-states, marital-status is Married-civ-spouse, capital-gain is 0, occupation is Craft-repair, fnlwgt is 239415, sex is Male, age is 32, race is White
income is <=50k, capital-gain is 0, hours-per-week is 40, occupation is Sales, workclass is Private, education-num is 9, education is Hs-grad, native-country is United-states, race is White, fnlwgt is 103482, capital-loss is 0, age is 26, relationship is Own-child, sex is Female, marital-status is Never-married
income is <=50k, workclass is Private, race is White, marital-status is Never-married, education is Some-college, sex is Female, relationship is Own-child, capital-loss is 0, fnlwgt is 177578, native-country is United-states, age is 21, education-num is 10, occupation is Sales, capital-gain is 0, hours-per-week is 30
income is >50k, education-num is 10, race is White, occupation is Other-service, native-country is United-states, hours-per-week is 40, capital-loss is 0, workclass is Self-emp-not-inc, age is 41, sex is Female, relationship is Wife, education is Some-college, marital-status is Married-civ-spouse, capital-gain is 0, fnlwgt is 295869
income is <=50k, capital-gain is 0, capital-loss is 0, marital-status is Separated, race is White, sex is Female, education-num is 9, relationship is Unmarried, education is Hs-grad, native-country is United-states, hours-per-week is 40, age is 46, fnlwgt is 142917, occupation is Adm-clerical, workclass is Local-gov
income is <=50k, hours-per-week is 40, sex is Female, relationship is Not-in-family, capital-gain is 0, age is 43, education-num is 5, education is 9th, native-country is United-states, marital-status is Divorced, workclass is Private, race is White, occupation is Machine-op-inspct, fnlwgt is 246218, capital-loss is 0
income is >50k, sex is Female, occupation is Exec-managerial, education-num is 13, fnlwgt is 177773, hours-per-week is 60, native-country is United-states, capital-gain is 0, education is Bachelors, relationship is Wife, capital-loss is 0, workclass is Private, age is 57, race is White, marital-status is Married-civ-spouse
income is <=50k, capital-gain is 0, race is White, education-num is 10, occupation is Tech-support, relationship is Not-in-family, education is Some-college, hours-per-week is 24, capital-loss is 0, workclass is Private, native-country is United-states, age is 29, fnlwgt is 85866, marital-status is Never-married, sex is Female
income is <=50k, capital-gain is 0, native-country is United-states, race is White, capital-loss is 0, education-num is 9, relationship is Husband, marital-status is Married-civ-spouse, workclass is Self-emp-not-inc, hours-per-week is 80, fnlwgt is 38876, occupation is Farming-fishing, sex is Male, age is 51, education is Hs-grad
income is <=50k, hours-per-week is 40, race is Black, workclass is Private, education is Hs-grad, capital-gain is 0, occupation is Craft-repair, marital-status is Never-married, relationship is Own-child, capital-loss is 0, age is 22, education-num is 9, sex is Male, fnlwgt is 250856, native-country is United-states
income is <=50k, capital-gain is 0, capital-loss is 0, marital-status is Married-civ-spouse, sex is Male, age is 31, workclass is Private, fnlwgt is 195748, education-num is 11, native-country is United-states, relationship is Husband, hours-per-week is 40, race is White, occupation is Prof-specialty, education is Assoc-voc
income is <=50k, marital-status is Divorced, relationship is Not-in-family, sex is Female, race is White, capital-loss is 0, native-country is United-states, capital-gain is 0, hours-per-week is 44, fnlwgt is 165637, occupation is Adm-clerical, education is Hs-grad, workclass is Private, education-num is 9, age is 34
income is <=50k, fnlwgt is 112847, capital-gain is 0, race is White, hours-per-week is 52, workclass is Private, native-country is United-states, capital-loss is 0, occupation is Other-service, sex is Male, education is Hs-grad, marital-status is Married-civ-spouse, relationship is Husband, education-num is 9, age is 34
income is <=50k, capital-gain is 0, native-country is United-states, age is 31, relationship is Husband, occupation is Handlers-cleaners, capital-loss is 0, fnlwgt is 175866, marital-status is Married-civ-spouse, hours-per-week is 50, workclass is Private, sex is Male, education-num is 9, race is White, education is Hs-grad
income is <=50k, capital-gain is 0, native-country is United-states, workclass is Private, occupation is Other-service, education-num is 9, education is Hs-grad, hours-per-week is 30, marital-status is Never-married, fnlwgt is 107578, age is 18, race is White, capital-loss is 0, sex is Female, relationship is Own-child
income is <=50k, workclass is Private, education-num is 9, education is Hs-grad, sex is Male, race is White, hours-per-week is 45, relationship is Husband, capital-gain is 0, occupation is Craft-repair, native-country is United-states, fnlwgt is 39358, capital-loss is 0, age is 24, marital-status is Married-civ-spouse
income is <=50k, occupation is Prof-specialty, capital-gain is 0, sex is Female, fnlwgt is 107617, marital-status is Never-married, workclass is Local-gov, age is 25, education-num is 11, hours-per-week is 40, native-country is United-states, race is Black, education is Assoc-voc, relationship is Not-in-family, capital-loss is 0
income is <=50k, capital-gain is 0, fnlwgt is 113523, hours-per-week is 40, age is 30, workclass is Private, capital-loss is 0, race is White, occupation is Craft-repair, education-num is 9, native-country is United-states, sex is Male, education is Hs-grad, relationship is Husband, marital-status is Married-civ-spouse
income is <=50k, capital-gain is 0, sex is Female, age is 43, education is Hs-grad, hours-per-week is 40, education-num is 9, fnlwgt is 203182, marital-status is Never-married, capital-loss is 0, native-country is United-states, occupation is Adm-clerical, relationship is Not-in-family, race is White, workclass is Private
income is >50k, capital-gain is 0, sex is Male, race is White, hours-per-week is 60, relationship is Husband, native-country is United-states, education is Hs-grad, marital-status is Married-civ-spouse, occupation is Transport-moving, fnlwgt is 172828, capital-loss is 0, education-num is 9, age is 32, workclass is Private
income is >50k, fnlwgt is 157131, workclass is Private, occupation is Craft-repair, native-country is United-states, education-num is 10, education is Some-college, capital-gain is 0, hours-per-week is 50, capital-loss is 0, age is 38, relationship is Husband, marital-status is Married-civ-spouse, sex is Male, race is White
income is <=50k, fnlwgt is 97306, marital-status is Widowed, native-country is United-states, workclass is Private, relationship is Not-in-family, occupation is Sales, capital-gain is 0, hours-per-week is 33, education is Hs-grad, capital-loss is 0, sex is Female, age is 64, race is White, education-num is 9
income is <=50k, hours-per-week is 40, sex is Female, education-num is 9, race is White, fnlwgt is 105252, education is Hs-grad, relationship is Not-in-family, marital-status is Never-married, capital-gain is 0, native-country is United-states, occupation is Other-service, age is 26, capital-loss is 0, workclass is Private
income is >50k, sex is Male, occupation is Exec-managerial, workclass is Private, capital-loss is 0, capital-gain is 0, age is 46, fnlwgt is 240966, race is White, native-country is United-states, education-num is 14, education is Masters, marital-status is Married-civ-spouse, relationship is Husband, hours-per-week is 35
income is >50k, hours-per-week is 40, capital-gain is 0, education is Bachelors, sex is Male, education-num is 13, occupation is Sales, age is 32, workclass is Private, relationship is Husband, marital-status is Married-civ-spouse, fnlwgt is 285856, capital-loss is 0, native-country is United-states, race is White
income is <=50k, sex is Female, capital-loss is 0, capital-gain is 0, native-country is United-states, occupation is Other-service, marital-status is Divorced, fnlwgt is 176868, education is Some-college, race is White, workclass is Private, hours-per-week is 28, age is 41, education-num is 10, relationship is Not-in-family
income is <=50k, occupation is Exec-managerial, race is White, fnlwgt is 210012, workclass is Private, capital-gain is 0, education is Some-college, sex is Female, age is 32, education-num is 10, native-country is United-states, capital-loss is 0, relationship is Not-in-family, marital-status is Never-married, hours-per-week is 40
income is <=50k, capital-gain is 0, capital-loss is 0, education is Assoc-voc, sex is Female, hours-per-week is 30, native-country is United-states, fnlwgt is 185935, relationship is Not-in-family, workclass is Private, race is White, education-num is 11, occupation is Other-service, marital-status is Never-married, age is 30
income is <=50k, capital-gain is 0, sex is Male, race is White, relationship is Husband, education is Hs-grad, native-country is United-states, occupation is Handlers-cleaners, age is 33, capital-loss is 0, hours-per-week is 50, fnlwgt is 204062, workclass is Private, marital-status is Married-civ-spouse, education-num is 9
income is <=50k, capital-gain is 0, education is Hs-grad, education-num is 9, race is White, workclass is Private, native-country is United-states, sex is Female, relationship is Not-in-family, capital-loss is 0, age is 41, marital-status is Divorced, fnlwgt is 145892, hours-per-week is 40, occupation is Adm-clerical
income is <=50k, occupation is Sales, native-country is United-states, marital-status is Never-married, capital-gain is 0, education is Hs-grad, workclass is Private, education-num is 9, fnlwgt is 187167, age is 26, race is Black, sex is Male, capital-loss is 0, relationship is Own-child, hours-per-week is 30
income is >50k, occupation is Sales, education-num is 13, native-country is United-states, education is Bachelors, hours-per-week is 42, capital-loss is 0, relationship is Husband, marital-status is Married-civ-spouse, capital-gain is 0, fnlwgt is 149507, workclass is Private, age is 51, sex is Male, race is White
income is <=50k, capital-gain is 0, hours-per-week is 40, native-country is United-states, workclass is Private, occupation is Craft-repair, education-num is 9, capital-loss is 0, age is 23, fnlwgt is 231638, marital-status is Never-married, sex is Male, education is Hs-grad, race is White, relationship is Own-child
income is >50k, capital-loss is 0, marital-status is Married-civ-spouse, race is White, occupation is Exec-managerial, native-country is United-states, relationship is Husband, sex is Male, education is Bachelors, capital-gain is 15024, age is 49, workclass is Private, education-num is 13, fnlwgt is 186188, hours-per-week is 55
income is <=50k, capital-gain is 0, sex is Female, education-num is 9, occupation is Other-service, education is Hs-grad, capital-loss is 0, workclass is Private, relationship is Unmarried, race is White, fnlwgt is 181622, native-country is United-states, age is 40, hours-per-week is 15, marital-status is Divorced
income is >50k, capital-gain is 0, fnlwgt is 172781, native-country is United-states, capital-loss is 0, race is White, education is Hs-grad, workclass is Self-emp-not-inc, hours-per-week is 40, sex is Male, relationship is Husband, age is 51, education-num is 9, marital-status is Married-civ-spouse, occupation is Craft-repair
income is <=50k, education-num is 10, fnlwgt is 179483, native-country is United-states, relationship is Not-in-family, race is White, marital-status is Never-married, workclass is Private, occupation is Other-service, capital-gain is 0, age is 22, education is Some-college, capital-loss is 0, sex is Female, hours-per-week is 30
income is <=50k, capital-gain is 0, sex is Female, age is 43, hours-per-week is 40, race is White, education-num is 10, fnlwgt is 171438, occupation is Prof-specialty, native-country is United-states, capital-loss is 0, workclass is Private, marital-status is Divorced, education is Some-college, relationship is Unmarried
income is <=50k, capital-gain is 0, sex is Female, marital-status is Never-married, capital-loss is 0, hours-per-week is 40, education is Some-college, race is Black, native-country is United-states, age is 23, education-num is 10, fnlwgt is 389731, workclass is Private, occupation is Other-service, relationship is Not-in-family
income is <=50k, education is Some-college, hours-per-week is 40, marital-status is Married-civ-spouse, sex is Male, capital-loss is 0, native-country is United-states, fnlwgt is 33658, workclass is Federal-gov, age is 28, race is White, relationship is Husband, occupation is Tech-support, capital-gain is 0, education-num is 10
income is >50k, capital-gain is 0, marital-status is Married-civ-spouse, fnlwgt is 97279, age is 48, education is Some-college, workclass is Self-emp-not-inc, sex is Male, occupation is Prof-specialty, native-country is United-states, relationship is Husband, race is White, hours-per-week is 60, education-num is 10, capital-loss is 0
income is <=50k, workclass is Private, capital-gain is 0, sex is Female, relationship is Not-in-family, occupation is Other-service, capital-loss is 0, marital-status is Never-married, education-num is 10, education is Some-college, race is White, native-country is United-states, hours-per-week is 35, age is 21, fnlwgt is 203033
income is <=50k, workclass is Private, education-num is 9, native-country is United-states, education is Hs-grad, hours-per-week is 40, race is White, marital-status is Never-married, sex is Male, capital-loss is 0, age is 24, capital-gain is 0, fnlwgt is 237833, occupation is Craft-repair, relationship is Own-child
income is <=50k, capital-gain is 0, hours-per-week is 40, education-num is 9, native-country is United-states, occupation is Other-service, age is 32, fnlwgt is 206707, race is Black, workclass is Private, capital-loss is 0, education is Hs-grad, relationship is Unmarried, sex is Female, marital-status is Never-married
income is <=50k, hours-per-week is 40, age is 26, race is White, education is Assoc-voc, sex is Female, occupation is Adm-clerical, capital-gain is 0, marital-status is Divorced, workclass is Private, relationship is Unmarried, fnlwgt is 163110, education-num is 11, native-country is United-states, capital-loss is 0
income is <=50k, relationship is Unmarried, workclass is Private, capital-gain is 0, capital-loss is 0, hours-per-week is 32, fnlwgt is 58683, native-country is United-states, education is Hs-grad, race is White, marital-status is Divorced, education-num is 9, occupation is Other-service, sex is Female, age is 32
income is <=50k, hours-per-week is 40, occupation is Craft-repair, sex is Male, relationship is Husband, workclass is Private, race is White, capital-gain is 0, age is 35, education-num is 11, education is Assoc-voc, capital-loss is 0, marital-status is Married-civ-spouse, fnlwgt is 188882, native-country is United-states
income is <=50k, hours-per-week is 40, education-num is 9, capital-loss is 0, occupation is Craft-repair, workclass is Private, race is White, capital-gain is 0, education is Hs-grad, fnlwgt is 107423, native-country is United-states, age is 26, relationship is Not-in-family, marital-status is Never-married, sex is Male
income is <=50k, capital-gain is 0, age is 28, occupation is Prof-specialty, race is White, marital-status is Never-married, education is Bachelors, fnlwgt is 55465, native-country is United-states, workclass is Private, hours-per-week is 40, sex is Male, capital-loss is 0, education-num is 13, relationship is Not-in-family
income is <=50k, capital-gain is 0, workclass is Private, education-num is 9, age is 27, race is White, fnlwgt is 170769, relationship is Husband, marital-status is Married-civ-spouse, occupation is Transport-moving, hours-per-week is 40, capital-loss is 0, education is Hs-grad, native-country is United-states, sex is Male
income is <=50k, capital-gain is 0, workclass is Self-emp-inc, capital-loss is 0, relationship is Husband, race is White, fnlwgt is 188618, native-country is United-states, occupation is Exec-managerial, sex is Male, education is Some-college, marital-status is Married-civ-spouse, hours-per-week is 50, age is 42, education-num is 10
income is <=50k, occupation is Transport-moving, native-country is United-states, capital-gain is 0, race is White, capital-loss is 0, education-num is 9, marital-status is Married-civ-spouse, age is 34, workclass is Private, hours-per-week is 50, education is Hs-grad, sex is Male, relationship is Husband, fnlwgt is 198953
income is <=50k, capital-gain is 0, capital-loss is 0, occupation is Craft-repair, relationship is Not-in-family, education-num is 9, hours-per-week is 40, age is 30, fnlwgt is 233729, race is White, marital-status is Divorced, workclass is Private, native-country is United-states, education is Hs-grad, sex is Male
income is >50k, capital-gain is 0, native-country is United-states, age is 44, fnlwgt is 210013, education-num is 10, workclass is Private, capital-loss is 0, race is White, relationship is Husband, occupation is Tech-support, marital-status is Married-civ-spouse, education is Some-college, sex is Male, hours-per-week is 40
income is <=50k, capital-gain is 0, relationship is Own-child, sex is Female, age is 19, capital-loss is 0, race is White, education-num is 10, workclass is Private, native-country is United-states, fnlwgt is 198953, education is Some-college, marital-status is Never-married, occupation is Adm-clerical, hours-per-week is 24
income is <=50k, sex is Female, occupation is Other-service, education-num is 10, native-country is United-states, age is 36, education is Some-college, capital-gain is 0, relationship is Unmarried, marital-status is Divorced, hours-per-week is 30, race is White, capital-loss is 0, workclass is Private, fnlwgt is 124627
income is <=50k, capital-gain is 0, native-country is United-states, race is White, education-num is 9, capital-loss is 0, age is 28, sex is Female, relationship is Not-in-family, occupation is Exec-managerial, hours-per-week is 40, education is Hs-grad, workclass is Private, marital-status is Never-married, fnlwgt is 156464
income is <=50k, occupation is Sales, native-country is United-states, hours-per-week is 44, capital-gain is 0, education is Hs-grad, race is White, capital-loss is 0, sex is Female, workclass is Private, age is 59, relationship is Not-in-family, education-num is 9, fnlwgt is 149731, marital-status is Divorced
income is <=50k, native-country is United-states, education-num is 9, sex is Male, race is White, hours-per-week is 40, occupation is Craft-repair, fnlwgt is 117762, workclass is Private, marital-status is Married-civ-spouse, capital-gain is 0, age is 35, relationship is Husband, capital-loss is 0, education is Hs-grad
income is <=50k, capital-gain is 0, race is White, marital-status is Married-civ-spouse, relationship is Husband, workclass is?, sex is Male, fnlwgt is 84774, hours-per-week is 8, education-num is 10, age is 80, education is Some-college, native-country is United-states, occupation is?, capital-loss is 0
income is >50k, education is Bachelors, capital-gain is 0, workclass is Private, native-country is United-states, relationship is Husband, race is White, age is 30, sex is Male, marital-status is Married-civ-spouse, fnlwgt is 192213, education-num is 13, hours-per-week is 60, occupation is Prof-specialty, capital-loss is 0
income is <=50k, occupation is Exec-managerial, education is Hs-grad, capital-gain is 0, fnlwgt is 296516, capital-loss is 0, education-num is 9, age is 55, native-country is United-states, race is White, workclass is Self-emp-not-inc, relationship is Husband, marital-status is Married-civ-spouse, hours-per-week is 40, sex is Male
income is <=50k, capital-gain is 0, native-country is United-states, hours-per-week is 44, capital-loss is 0, workclass is Private, sex is Female, education-num is 12, race is White, marital-status is Never-married, education is Assoc-acdm, age is 26, occupation is Adm-clerical, relationship is Own-child, fnlwgt is 183096
income is <=50k, hours-per-week is 40, education-num is 9, occupation is Adm-clerical, education is Hs-grad, workclass is Private, native-country is United-states, capital-gain is 0, relationship is Own-child, sex is Male, fnlwgt is 118520, race is White, capital-loss is 0, age is 24, marital-status is Never-married
income is <=50k, education-num is 9, capital-gain is 0, hours-per-week is 48, education is Hs-grad, native-country is United-states, capital-loss is 0, relationship is Own-child, occupation is Adm-clerical, age is 21, race is White, workclass is Private, fnlwgt is 159322, marital-status is Never-married, sex is Female
income is <=50k, capital-gain is 0, native-country is United-states, education-num is 9, hours-per-week is 40, relationship is Husband, marital-status is Married-civ-spouse, capital-loss is 0, occupation is Transport-moving, race is White, fnlwgt is 289991, workclass is Private, sex is Male, age is 34, education is Hs-grad
income is <=50k, capital-gain is 0, workclass is Private, education-num is 9, fnlwgt is 55276, sex is Female, capital-loss is 0, race is White, occupation is Adm-clerical, relationship is Not-in-family, education is Hs-grad, native-country is United-states, hours-per-week is 40, age is 45, marital-status is Divorced
income is <=50k, capital-gain is 0, education is Some-college, capital-loss is 0, native-country is United-states, workclass is Private, occupation is Craft-repair, education-num is 10, sex is Male, marital-status is Married-civ-spouse, relationship is Husband, fnlwgt is 227332, race is White, age is 31, hours-per-week is 40
income is >50k, capital-gain is 0, education-num is 14, hours-per-week is 50, education is Masters, marital-status is Married-civ-spouse, age is 51, capital-loss is 0, race is White, occupation is Prof-specialty, sex is Male, relationship is Husband, workclass is Private, native-country is United-states, fnlwgt is 92286
income is <=50k, capital-gain is 0, native-country is United-states, education-num is 9, fnlwgt is 309539, age is 25, race is White, occupation is Adm-clerical, sex is Female, marital-status is Never-married, workclass is Private, hours-per-week is 40, relationship is Own-child, capital-loss is 0, education is Hs-grad
income is <=50k, capital-gain is 0, capital-loss is 0, education-num is 9, sex is Female, education is Hs-grad, race is White, occupation is Adm-clerical, relationship is Not-in-family, native-country is United-states, hours-per-week is 40, workclass is Private, age is 45, fnlwgt is 203937, marital-status is Divorced
income is <=50k, relationship is Husband, sex is Male, capital-gain is 0, marital-status is Married-civ-spouse, native-country is United-states, occupation is Craft-repair, capital-loss is 0, education-num is 9, fnlwgt is 376081, workclass is Self-emp-not-inc, age is 60, education is Hs-grad, race is White, hours-per-week is 40
income is <=50k, native-country is United-states, marital-status is Never-married, age is 24, occupation is Craft-repair, sex is Male, workclass is Private, fnlwgt is 243665, race is White, education-num is 10, relationship is Own-child, capital-gain is 0, hours-per-week is 40, capital-loss is 0, education is Some-college
income is >50k, capital-gain is 0, education is Bachelors, education-num is 13, native-country is United-states, capital-loss is 0, relationship is Husband, occupation is Prof-specialty, marital-status is Married-civ-spouse, sex is Male, hours-per-week is 55, fnlwgt is 146929, race is White, workclass is Private, age is 51
