income,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
<=50k,47,Private,138786,Some-college,7,Divorced,Prof-specialty,Husband,White,Male,0,0,4,Germany
<=50k,46,Self-emp-not-inc,126569,Some-college,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,66,United-states
>50k,19,Self-emp-not-inc,195620,Assoc-voc,8,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,Mexico
>50k,53,Self-emp-not-inc,146923,Some-college,7,Never-married,Exec-managerial,Wife,Amer-indian-eskimo,Female,0,0,40,Mexico
>50k,90,Private,157740,Assoc-voc,7,Never-married,Prof-specialty,Husband,Black,Female,0,0,40,Germany
<=50k,53,Private,57671,10th,8,Never-married,Prof-specialty,Not-in-family,Asian-pac-islander,Female,1092,0,40,Mexico
>50k,74,Private,69962,Some-college,6,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,70,Mexico
<=50k,56,State-gov,195621,Hs-grad,7,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,10,United-states
>50k,50,Self-emp-not-inc,195620,Some-college,7,Married-civ-spouse,Prof-specialty,Not-in-family,Other,Female,0,0,35,Mexico
<=50k,61,Self-emp-not-inc,168523,Some-college,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,Mexico
<=50k,28,Self-emp-not-inc,162299,Hs-grad,5,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,40,?
<=50k,46,?,157760,Hs-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,68,Mexico
>50k,19,Private,146932,Hs-grad,7,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,40,United-states
>50k,58,Private,286279,Assoc-voc,2,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,50,Mexico
>50k,23,Private,157740,Some-college,7,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,?
<=50k,19,Private,185246,Some-college,3,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,Mexico
<=50k,61,Self-emp-not-inc,57658,Masters,7,Divorced,Exec-managerial,Unmarried,White,Female,0,0,4,United-states
>50k,42,Self-emp-not-inc,32322,Some-college,7,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Puerto-rico
>50k,46,Private,144240,Some-college,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,98,Mexico
<=50k,46,Self-emp-not-inc,94052,Some-college,10,Divorced,Prof-specialty,Husband,White,Female,0,2775,35,Germany
<=50k,73,Private,105035,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,45,United-states
>50k,28,Self-emp-not-inc,374988,Some-college,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,17,Mexico
>50k,56,Self-emp-not-inc,149557,Assoc-voc,3,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,48,Mexico
<=50k,56,Self-emp-not-inc,164451,Some-college,9,Never-married,Sales,Not-in-family,White,Female,0,0,36,Mexico
<=50k,63,Self-emp-not-inc,126571,Hs-grad,3,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,54,United-states
>50k,42,Self-emp-not-inc,102705,Some-college,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,45,Germany
>50k,28,Self-emp-not-inc,199411,Some-college,6,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,59,Philippines
>50k,28,Self-emp-not-inc,324133,Some-college,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,44,United-states
<=50k,19,Self-emp-not-inc,157738,Bachelors,2,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Mexico
>50k,47,Private,176118,11th,5,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,5551,0,40,Mexico
>50k,61,Private,244689,Assoc-voc,8,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,11,Puerto-rico
<=50k,82,Private,258024,Hs-grad,8,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,21,Mexico
>50k,39,Private,185240,Masters,5,Never-married,Prof-specialty,Not-in-family,White,Male,0,4329,36,Mexico
>50k,42,Self-emp-not-inc,94044,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,Mexico
>50k,34,Private,32329,12th,11,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,59,United-states
<=50k,46,Private,253312,Some-college,10,Married-civ-spouse,Exec-managerial,Unmarried,Black,Female,0,0,54,Germany
>50k,43,Private,174609,11th,7,Never-married,Exec-managerial,Husband,White,Male,0,0,3,Puerto-rico
<=50k,50,Private,195629,Some-college,14,Married-civ-spouse,Exec-managerial,Wife,White,Male,263,0,44,Mexico
>50k,46,Self-emp-not-inc,185236,10th,7,Never-married,Exec-managerial,Other-relative,Black,Male,0,0,45,Mexico
<=50k,42,Self-emp-not-inc,195620,Some-college,9,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,59,United-states
<=50k,46,Self-emp-not-inc,126569,Some-college,7,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,54,Mexico
<=50k,18,Private,126579,Assoc-voc,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,48,United-states
<=50k,61,Private,121223,Assoc-voc,9,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-indian-eskimo,Female,0,0,21,Germany
>50k,42,Self-emp-not-inc,300712,Hs-grad,7,Never-married,Prof-specialty,Husband,Black,Female,0,0,50,Mexico
<=50k,42,Private,308310,Assoc-acdm,5,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,11,United-states
<=50k,80,Self-emp-not-inc,144239,Masters,7,Never-married,Prof-specialty,Husband,White,Female,0,2775,40,Mexico
<=50k,90,Private,361805,Some-college,9,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,73,United-states
<=50k,25,Private,179700,Hs-grad,6,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,16,Mexico
>50k,75,Self-emp-not-inc,210747,Some-college,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,Germany
>50k,88,Self-emp-not-inc,324131,Some-college,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,59,Mexico
<=50k,19,Private,29281,Some-college,3,Never-married,Prof-specialty,Husband,Black,Male,0,0,59,United-states
<=50k,46,Private,157743,Hs-grad,10,Widowed,Prof-specialty,Not-in-family,Other,Male,0,0,13,United-states
>50k,37,Local-gov,157730,Some-college,4,Separated,Prof-specialty,Husband,White,Male,0,0,40,Mexico
<=50k,61,Self-emp-not-inc,114604,Hs-grad,9,Never-married,Exec-managerial,Husband,White,Male,0,0,25,Mexico
<=50k,61,Private,144245,Some-college,7,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,54,Mexico
<=50k,42,Private,160151,Some-college,7,Separated,Exec-managerial,Own-child,White,Male,0,0,40,Mexico
<=50k,30,State-gov,32329,Some-college,3,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,54,Philippines
<=50k,61,Private,195626,Some-college,7,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,2733,33,China
<=50k,46,Self-emp-not-inc,253299,Masters,16,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,4330,59,Mexico
<=50k,85,Self-emp-not-inc,52673,Some-college,3,Never-married,Prof-specialty,Husband,Black,Female,0,0,40,Mexico
>50k,61,Self-emp-not-inc,162297,Assoc-voc,5,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,16,Mexico
<=50k,28,State-gov,141605,Hs-grad,5,Never-married,Exec-managerial,Husband,White,Female,0,0,21,Mexico
>50k,56,State-gov,268541,Hs-grad,7,Never-married,Craft-repair,Husband,Black,Female,0,0,55,Germany
>50k,42,Private,203354,Masters,4,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,59,United-states
>50k,63,Private,129561,Some-college,5,Never-married,Prof-specialty,Unmarried,Black,Male,0,0,55,United-states
>50k,61,Private,193748,9th,3,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,Mexico
<=50k,85,Self-emp-not-inc,181623,Doctorate,3,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,59501,0,40,El-salvador
<=50k,21,Self-emp-not-inc,32328,11th,16,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,Mexico
<=50k,56,Private,195626,Some-college,8,Married-civ-spouse,Exec-managerial,Husband,Asian-pac-islander,Female,891,0,40,Mexico
<=50k,52,Private,168528,Some-college,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,Mexico
<=50k,88,Private,210758,Some-college,13,Married-civ-spouse,Sales,Husband,Other,Male,0,0,55,Mexico
>50k,65,Self-emp-not-inc,146923,Assoc-voc,7,Never-married,Prof-specialty,Wife,Black,Female,0,0,54,Philippines
>50k,63,Private,157739,Some-college,7,Never-married,Prof-specialty,Not-in-family,White,Female,0,3195,59,Mexico
>50k,74,Private,157735,Some-college,12,Widowed,Prof-specialty,Not-in-family,Black,Female,0,0,76,Mexico
<=50k,80,Private,199419,Some-college,3,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,11,Mexico
<=50k,45,Private,144244,Hs-grad,6,Separated,Prof-specialty,Not-in-family,Other,Female,0,0,50,Philippines
<=50k,61,Self-emp-not-inc,126570,Some-college,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,Mexico
>50k,43,Private,89726,Some-college,3,Never-married,Prof-specialty,Unmarried,Amer-indian-eskimo,Male,0,0,40,United-states
<=50k,46,Private,203360,Some-college,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,5549,0,21,Germany
<=50k,36,Self-emp-not-inc,141606,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,54,Mexico
<=50k,56,Private,32334,Assoc-voc,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,59,United-states
>50k,46,Private,144240,Masters,8,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,36,Puerto-rico
>50k,19,Self-emp-not-inc,109884,Hs-grad,7,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,59,Mexico
>50k,46,Private,141606,Assoc-voc,3,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,61,Germany
>50k,55,Self-emp-not-inc,168520,Some-college,7,Married-civ-spouse,Prof-specialty,Not-in-family,Other,Female,0,0,40,Germany
>50k,84,Self-emp-not-inc,144235,Some-college,16,Never-married,Exec-managerial,Not-in-family,Asian-pac-islander,Female,0,0,16,Mexico
<=50k,46,Private,94063,9th,9,Never-married,Exec-managerial,Husband,White,Male,0,0,42,Mexico
>50k,73,Private,258009,Hs-grad,11,Never-married,Prof-specialty,Wife,Black,Female,0,3699,55,Mexico
>50k,46,Self-emp-not-inc,146922,Some-college,7,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-indian-eskimo,Female,0,0,45,Germany
<=50k,61,Private,232969,Hs-grad,3,Widowed,Sales,Husband,White,Female,1337,0,40,Mexico
>50k,56,Private,375013,Assoc-voc,7,Divorced,Prof-specialty,Not-in-family,Amer-indian-eskimo,Female,0,0,40,Germany
<=50k,90,Private,199419,Some-college,8,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,32,China
>50k,42,Private,263176,9th,3,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,53,Mexico
>50k,46,Private,177776,Some-college,7,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,93,United-states
>50k,56,Self-emp-not-inc,195618,Some-college,9,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-pac-islander,Female,0,0,54,Mexico
<=50k,39,Self-emp-not-inc,199414,Some-college,7,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Mexico
>50k,25,Self-emp-not-inc,177773,Masters,5,Never-married,Prof-specialty,Husband,White,Male,0,0,59,Philippines
<=50k,46,Self-emp-not-inc,253299,10th,5,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,4,Mexico
<=50k,61,Private,174614,Some-college,3,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,3,United-states
<=50k,42,Private,195624,Hs-grad,10,Never-married,Exec-managerial,Wife,Asian-pac-islander,Female,0,0,54,Mexico
<=50k,21,Private,85352,Some-college,6,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,40,Philippines
>50k,46,?,170490,Some-college,10,Never-married,Prof-specialty,Husband,White,Female,0,0,47,Mexico
<=50k,65,Private,185244,Some-college,1,Never-married,Exec-managerial,Other-relative,Black,Female,0,0,73,?
>50k,47,Private,97646,7th-8th,3,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-pac-islander,Male,0,0,6,Mexico
<=50k,20,State-gov,197514,Some-college,2,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-pac-islander,Female,0,0,40,United-states
>50k,42,Self-emp-not-inc,187009,Hs-grad,3,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,17,United-states
<=50k,52,Self-emp-not-inc,168523,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,28,Puerto-rico
>50k,38,Private,300731,Assoc-voc,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,1431,25,?
>50k,63,Self-emp-not-inc,185237,11th,3,Never-married,Sales,Husband,White,Female,0,0,33,Germany
>50k,50,Private,85346,9th,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,54,Mexico
>50k,47,Self-emp-not-inc,181620,Some-college,8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Mexico
>50k,48,Self-emp-not-inc,195619,Some-college,8,Separated,Sales,Unmarried,White,Male,0,0,40,United-states
<=50k,63,Self-emp-not-inc,361770,Some-college,12,Separated,Craft-repair,Husband,White,Male,95609,0,53,Mexico
<=50k,19,Self-emp-not-inc,258013,10th,2,Divorced,Craft-repair,Wife,White,Male,0,0,59,Mexico
<=50k,46,Self-emp-not-inc,208299,Hs-grad,7,Never-married,Exec-managerial,Husband,White,Female,0,0,40,Mexico
<=50k,42,Self-emp-not-inc,32325,Assoc-voc,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,22,Mexico
>50k,46,Private,146928,Assoc-voc,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,27,Germany
<=50k,75,Self-emp-not-inc,177774,11th,7,Never-married,Prof-specialty,Not-in-family,White,Male,230,0,59,Philippines
<=50k,46,Self-emp-not-inc,157736,Some-college,5,Separated,Sales,Not-in-family,Black,Female,0,0,73,United-states
>50k,73,Self-emp-not-inc,253289,Assoc-voc,2,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,5,Philippines
>50k,46,Private,157738,Hs-grad,10,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,201,0,58,Philippines
<=50k,19,Private,201315,Masters,8,Never-married,Exec-managerial,Husband,White,Male,0,507,40,United-states
<=50k,46,Private,168527,Hs-grad,9,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,59,United-states
>50k,56,Private,121218,Assoc-voc,7,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,54,Germany
<=50k,58,Private,195624,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,United-states
>50k,50,Self-emp-not-inc,144238,Hs-grad,7,Never-married,Exec-managerial,Husband,White,Female,0,4330,40,Mexico
>50k,75,Local-gov,63820,Assoc-voc,8,Never-married,Exec-managerial,Unmarried,White,Male,0,0,59,Mexico
<=50k,42,Self-emp-not-inc,35088,Assoc-voc,7,Never-married,Sales,Husband,White,Female,0,0,40,Mexico
<=50k,42,Self-emp-not-inc,157735,9th,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Female,0,2103,34,Mexico
<=50k,49,Self-emp-not-inc,52675,Some-college,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,54,Mexico
<=50k,50,Self-emp-not-inc,181625,Assoc-voc,5,Married-civ-spouse,Exec-managerial,Unmarried,Amer-indian-eskimo,Female,0,0,44,United-states
>50k,37,Self-emp-not-inc,195617,Some-college,8,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,86,Germany
<=50k,42,Self-emp-not-inc,201307,Some-college,2,Never-married,Prof-specialty,Not-in-family,Black,Female,891,0,25,Mexico
>50k,56,State-gov,177773,Some-college,5,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,Mexico
>50k,19,State-gov,157736,Some-college,3,Separated,Exec-managerial,Husband,White,Female,0,0,54,Mexico
>50k,42,Self-emp-not-inc,195617,Assoc-voc,3,Never-married,Sales,Husband,White,Female,0,0,29,Mexico
<=50k,82,Self-emp-not-inc,69968,Masters,8,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Female,0,0,45,El-salvador
<=50k,67,Private,195626,Hs-grad,7,Married-af-spouse,Prof-specialty,Not-in-family,White,Female,0,2103,27,Mexico
<=50k,46,Self-emp-not-inc,210751,Hs-grad,8,Married-civ-spouse,Other-service,Husband,White,Female,0,0,59,Mexico
<=50k,61,Self-emp-not-inc,174610,Some-college,3,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,?
<=50k,61,Self-emp-not-inc,168523,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,56,Mexico
<=50k,47,Self-emp-not-inc,157736,Some-college,13,Separated,Prof-specialty,Not-in-family,Other,Female,0,0,30,United-states
>50k,25,Self-emp-not-inc,97642,Some-college,15,Married-civ-spouse,Exec-managerial,Not-in-family,Other,Male,0,0,86,Mexico
>50k,34,Private,35092,Hs-grad,16,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,46,Germany
<=50k,19,Private,144248,Assoc-voc,2,Never-married,Exec-managerial,Husband,Amer-indian-eskimo,Male,23044,0,40,Germany
>50k,19,?,146949,Some-college,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Mexico
>50k,25,Self-emp-not-inc,162297,Some-college,7,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,El-salvador
>50k,46,Self-emp-not-inc,229351,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,30,Mexico
>50k,53,Private,29270,Assoc-voc,16,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,50,Mexico
<=50k,42,Self-emp-not-inc,164450,Hs-grad,7,Never-married,Exec-managerial,Husband,Other,Male,0,0,93,England
>50k,61,Private,85340,Hs-grad,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Germany
<=50k,61,Private,132667,Bachelors,10,Separated,Craft-repair,Not-in-family,Black,Female,0,0,40,Puerto-rico
>50k,74,Private,157735,Masters,7,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,30,China
>50k,61,Self-emp-not-inc,32324,Some-college,7,Separated,Prof-specialty,Husband,Black,Female,0,0,70,?
<=50k,42,Self-emp-not-inc,85335,Some-college,9,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-states
>50k,52,Self-emp-not-inc,177773,7th-8th,6,Separated,Prof-specialty,Not-in-family,Amer-indian-eskimo,Male,0,0,54,Mexico
<=50k,23,Self-emp-not-inc,166596,Hs-grad,8,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,35,Philippines
<=50k,46,Private,29276,Assoc-voc,7,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,59,United-states
<=50k,69,Self-emp-not-inc,38227,Some-college,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,55,United-states
<=50k,61,Private,132667,Some-college,5,Never-married,Craft-repair,Wife,White,Male,0,0,40,Mexico
<=50k,61,Private,94064,Hs-grad,13,Married-civ-spouse,Sales,Husband,Amer-indian-eskimo,Female,0,0,6,Germany
>50k,53,Private,232962,Some-college,2,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Germany
<=50k,56,Self-emp-not-inc,114604,Hs-grad,8,Divorced,Prof-specialty,Not-in-family,Asian-pac-islander,Male,0,0,32,Mexico
<=50k,46,Self-emp-not-inc,177775,Assoc-voc,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-states
>50k,42,Private,160147,Masters,5,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,1893,30,Mexico
<=50k,25,Self-emp-not-inc,157737,Hs-grad,14,Married-spouse-absent,Prof-specialty,Other-relative,White,Female,0,0,55,Mexico
>50k,61,Private,29270,Hs-grad,3,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,Germany
<=50k,53,Private,195626,Some-college,7,Divorced,Prof-specialty,Husband,White,Male,0,0,50,China
>50k,19,Private,185243,Hs-grad,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,2775,11,Mexico
<=50k,46,Self-emp-not-inc,138778,11th,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,40,El-salvador
>50k,63,Self-emp-not-inc,149558,9th,10,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,30,Mexico
<=50k,85,Self-emp-not-inc,157736,Some-college,3,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,55,Germany
<=50k,35,Private,141611,Assoc-voc,10,Never-married,Adm-clerical,Husband,White,Male,0,0,60,Germany
<=50k,77,Self-emp-not-inc,164449,Some-college,15,Married-civ-spouse,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,93,Mexico
>50k,66,Private,105033,Assoc-voc,8,Never-married,Prof-specialty,Husband,White,Female,0,0,59,?
<=50k,61,Self-emp-not-inc,69966,Some-college,10,Never-married,Exec-managerial,Wife,White,Male,0,0,40,Mexico
>50k,61,Self-emp-not-inc,341339,Doctorate,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,25,Philippines
>50k,46,Self-emp-not-inc,69956,Masters,15,Divorced,Exec-managerial,Not-in-family,Amer-indian-eskimo,Female,0,0,16,Mexico
>50k,59,?,144254,Some-college,7,Married-civ-spouse,Exec-managerial,Unmarried,Asian-pac-islander,Female,0,0,59,United-states
>50k,47,Self-emp-not-inc,201305,Some-college,15,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,45,Puerto-rico
>50k,21,Self-emp-not-inc,157734,Some-college,5,Never-married,Prof-specialty,Husband,White,Female,0,0,37,Mexico
>50k,56,Self-emp-not-inc,195618,Some-college,5,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,36,Mexico
>50k,82,Self-emp-not-inc,177773,Assoc-voc,7,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,54,Germany
>50k,61,Private,38230,Some-college,6,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,0,0,44,United-states
>50k,46,Self-emp-not-inc,253292,Some-college,12,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,0,0,40,Mexico
<=50k,46,Private,193752,Assoc-voc,7,Never-married,Exec-managerial,Unmarried,Amer-indian-eskimo,Male,0,0,90,United-states
<=50k,46,Self-emp-not-inc,195620,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,Germany
<=50k,45,State-gov,195620,Some-college,7,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,11,Mexico
<=50k,63,Private,157745,Hs-grad,8,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,0,2481,35,Mexico
>50k,17,Private,157743,Some-college,7,Never-married,Prof-specialty,Husband,Black,Female,0,0,40,China
<=50k,19,Self-emp-not-inc,341351,Assoc-acdm,7,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,40,Mexico
>50k,20,Private,963121,Some-college,8,Never-married,Exec-managerial,Husband,White,Female,0,0,40,Germany
<=50k,20,Self-emp-not-inc,185240,10th,8,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,Mexico
>50k,80,Private,157738,Hs-grad,3,Married-civ-spouse,Sales,Not-in-family,Black,Male,0,0,54,United-states
<=50k,46,Private,185243,Some-college,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,54,Mexico
<=50k,46,Private,32334,Assoc-voc,7,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,11,Mexico
<=50k,36,Self-emp-not-inc,121217,Some-college,9,Never-married,Prof-specialty,Not-in-family,White,Female,72904,0,54,Germany
<=50k,28,Self-emp-not-inc,94053,Some-college,3,Never-married,Prof-specialty,Not-in-family,Asian-pac-islander,Male,0,3195,32,Mexico
<=50k,42,Private,185242,Some-college,7,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,Mexico
<=50k,61,Self-emp-not-inc,315820,Masters,3,Divorced,Sales,Husband,Black,Male,0,0,66,Mexico
<=50k,18,Private,162307,Some-college,7,Separated,Prof-specialty,Not-in-family,White,Female,0,0,82,Puerto-rico
>50k,59,Private,123845,Hs-grad,6,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,25,Mexico
<=50k,45,Self-emp-not-inc,94051,Assoc-voc,5,Married-civ-spouse,Sales,Husband,Black,Male,0,0,15,Mexico
<=50k,27,Self-emp-not-inc,195621,Some-college,7,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,17,Mexico
<=50k,56,Private,160154,Some-college,7,Never-married,Prof-specialty,Husband,Black,Female,0,4077,25,United-states
>50k,46,Private,177776,Some-college,7,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Mexico
<=50k,19,Self-emp-not-inc,268550,Some-college,7,Never-married,Prof-specialty,Husband,White,Male,0,0,54,Mexico
<=50k,46,Self-emp-not-inc,195620,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,58,United-states
<=50k,52,Self-emp-not-inc,181624,Hs-grad,10,Married-af-spouse,Exec-managerial,Husband,White,Female,0,0,54,United-states
>50k,60,Self-emp-not-inc,300718,Some-college,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,79,Puerto-rico
>50k,61,Private,121217,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,16,Mexico
<=50k,46,Self-emp-not-inc,94052,Hs-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,801,54,United-states
>50k,18,Private,94059,10th,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,Philippines
>50k,21,Private,193750,Assoc-voc,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,12,Puerto-rico
<=50k,46,Self-emp-not-inc,240530,Some-college,2,Never-married,Prof-specialty,Husband,Other,Female,0,0,40,Mexico
<=50k,46,Self-emp-not-inc,168522,Hs-grad,1,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,60,United-states
<=50k,63,Private,38238,Assoc-voc,7,Married-civ-spouse,Exec-managerial,Wife,Black,Male,0,0,60,Germany
<=50k,61,Self-emp-not-inc,185239,Some-college,7,Never-married,Exec-managerial,Not-in-family,Other,Male,0,0,54,Mexico
<=50k,25,Self-emp-not-inc,253301,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,40,Philippines
<=50k,61,Self-emp-not-inc,157737,Some-college,4,Never-married,Exec-managerial,Husband,White,Female,201,0,40,Mexico
<=50k,61,Self-emp-not-inc,94053,5th-6th,3,Never-married,Prof-specialty,Other-relative,White,Male,0,0,52,Mexico
<=50k,32,Private,268568,Some-college,2,Separated,Exec-managerial,Not-in-family,White,Male,0,0,86,Italy
<=50k,42,Private,195624,Hs-grad,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,1221,54,United-states
<=50k,46,State-gov,170476,Assoc-voc,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,59,United-states
<=50k,42,Local-gov,114601,Assoc-voc,7,Married-civ-spouse,Sales,Husband,Amer-indian-eskimo,Female,0,0,4,United-states
