income,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
[UNK],31,Private,155045,[UNK],4,[UNK],[UNK],[UNK],Amer-indian-eskimo,[UNK],2853.803018898157,0.0,70,United-states
>50k,55,Private,164666,Masters,6,[UNK],Adm-clerical,[UNK],White,[UNK],0.0,0.0,59,United-states
<=50k,80,State-gov,168757,Hs-grad,11,[UNK],Prof-specialty,[UNK],[UNK],[UNK],4286.237255093931,0.0,48,?
[UNK],50,Private,80968,Hs-grad,3,[UNK],[UNK],Other-relative,[UNK],[UNK],0.0,0.0,95,India
[UNK],47,Private,236032,[UNK],5,Separated,[UNK],[UNK],[UNK],[UNK],0.0,0.0,61,South
[UNK],42,Private,317574,[UNK],7,[UNK],Machine-op-inspct,[UNK],[UNK],[UNK],4004.791400605624,0.0,70,South
<=50k,28,Private,105859,11th,4,Divorced,[UNK],[UNK],[UNK],Male,0.0,0.0,74,South
<=50k,20,[UNK],74963,Doctorate,12,Divorced,Adm-clerical,Husband,White,[UNK],4586.907609005967,0.0,54,Germany
<=50k,79,State-gov,162169,Hs-grad,2,Married-spouse-absent,Prof-specialty,Wife,Other,[UNK],0.0,0.0,40,Mexico
<=50k,20,Federal-gov,257974,Masters,12,[UNK],Prof-specialty,Other-relative,[UNK],[UNK],0.0,0.0,43,Canada
[UNK],54,[UNK],157495,11th,3,Married-civ-spouse,Prof-specialty,[UNK],White,[UNK],15530.324563798946,0.0,42,United-states
<=50k,75,Self-emp-not-inc,970534,Bachelors,7,Separated,Tech-support,[UNK],Amer-indian-eskimo,[UNK],0.0,0.0,10,South
[UNK],75,?,85717,[UNK],4,Married-spouse-absent,[UNK],[UNK],White,[UNK],0.0,0.0,3,United-states
[UNK],25,State-gov,147085,Hs-grad,5,[UNK],Sales,Husband,[UNK],[UNK],0.0,0.0,46,United-states
[UNK],43,Local-gov,105558,Bachelors,5,[UNK],Prof-specialty,Other-relative,Asian-pac-islander,Male,0.0,0.0,40,United-states
[UNK],44,Federal-gov,117053,Hs-grad,8,[UNK],Prof-specialty,Not-in-family,Asian-pac-islander,Female,0.0,0.0,3,Canada
[UNK],46,Local-gov,157503,Masters,2,Married-civ-spouse,[UNK],Husband,Asian-pac-islander,[UNK],0.0,0.0,40,China
[UNK],46,[UNK],19820,[UNK],3,[UNK],Farming-fishing,[UNK],[UNK],[UNK],0.0,0.0,58,?
[UNK],56,Self-emp-inc,197478,Some-college,4,[UNK],Tech-support,Unmarried,Amer-indian-eskimo,[UNK],248.84688345732727,0.0,76,Italy
[UNK],56,Private,32599,[UNK],4,[UNK],Priv-house-serv,[UNK],White,[UNK],0.0,0.0,16,Canada
[UNK],45,[UNK],144431,Hs-grad,13,Married-civ-spouse,Prof-specialty,Husband,[UNK],Male,0.0,0.0,40,India
<=50k,43,Private,105855,[UNK],10,[UNK],Adm-clerical,Husband,[UNK],[UNK],0.0,0.0,21,Canada
[UNK],69,State-gov,188729,Assoc-acdm,2,Married-civ-spouse,Prof-specialty,Own-child,Other,[UNK],0.0,0.0,40,?
<=50k,23,Private,85730,[UNK],3,Married-spouse-absent,[UNK],Husband,[UNK],[UNK],0.0,0.0,8,India
[UNK],87,Private,69818,[UNK],6,[UNK],Sales,Other-relative,Asian-pac-islander,Male,0.0,0.0,32,Puerto-rico
[UNK],20,State-gov,977240,Some-college,5,Married-civ-spouse,Prof-specialty,Wife,White,[UNK],0.0,0.0,47,United-states
[UNK],88,Private,53130,[UNK],2,[UNK],[UNK],Unmarried,Amer-indian-eskimo,[UNK],0.0,0.0,50,China
[UNK],56,Self-emp-not-inc,144437,Some-college,7,Married-spouse-absent,Craft-repair,[UNK],White,[UNK],7370.656422241701,0.0,4,Jamaica
<=50k,18,Federal-gov,114953,Assoc-acdm,10,Never-married,Prof-specialty,Own-child,Asian-pac-islander,[UNK],0.0,1983.033584086895,69,Mexico
<=50k,46,Private,115201,[UNK],2,[UNK],[UNK],Other-relative,[UNK],[UNK],0.0,0.0,40,United-states
[UNK],56,Private,105848,Masters,5,[UNK],Adm-clerical,Husband,Asian-pac-islander,Male,0.0,0.0,24,United-states
<=50k,61,Private,85728,[UNK],5,Separated,Other-service,[UNK],[UNK],Female,0.0,0.0,50,Cambodia
[UNK],28,Self-emp-not-inc,124120,[UNK],5,[UNK],Transport-moving,Husband,White,[UNK],154.84605552888289,0.0,11,?
<=50k,61,Private,173063,[UNK],7,Married-civ-spouse,[UNK],[UNK],Amer-indian-eskimo,[UNK],0.0,1982.7941499513383,54,?
<=50k,36,Private,110696,Masters,3,[UNK],[UNK],[UNK],[UNK],Male,0.0,0.0,10,Vietnam
<=50k,46,Local-gov,157503,11th,7,Never-married,Craft-repair,Husband,Asian-pac-islander,[UNK],0.0,0.0,42,Dominican-republic
[UNK],85,Private,80973,Hs-grad,11,[UNK],[UNK],[UNK],[UNK],Female,0.0,0.0,12,United-states
<=50k,75,Local-gov,197472,Hs-grad,4,[UNK],[UNK],Own-child,Other,[UNK],0.0,0.0,14,South
[UNK],68,Local-gov,32315,11th,2,Married-civ-spouse,Priv-house-serv,[UNK],White,[UNK],0.0,0.0,28,Puerto-rico
[UNK],49,[UNK],239473,Assoc-acdm,2,[UNK],Craft-repair,Not-in-family,[UNK],Female,0.0,0.0,40,Ecuador
[UNK],31,Federal-gov,149609,[UNK],3,Divorced,[UNK],Wife,[UNK],[UNK],0.0,0.0,20,United-states
<=50k,83,Private,439041,Preschool,2,[UNK],Handlers-cleaners,Other-relative,White,[UNK],0.0,0.0,15,Mexico
>50k,71,Local-gov,301348,Bachelors,4,[UNK],Other-service,[UNK],Amer-indian-eskimo,[UNK],0.0,0.0,6,United-states
[UNK],61,Local-gov,170655,Bachelors,15,Married-civ-spouse,Other-service,Wife,Amer-indian-eskimo,[UNK],247.19160994603925,0.0,59,United-states
<=50k,37,Private,275890,Hs-grad,4,Divorced,[UNK],Husband,[UNK],[UNK],0.0,0.0,40,Ecuador
[UNK],74,Federal-gov,129646,Hs-grad,3,[UNK],Exec-managerial,[UNK],[UNK],Male,0.0,2066.826687434912,47,United-states
<=50k,36,Local-gov,239482,Masters,14,[UNK],[UNK],Not-in-family,[UNK],[UNK],0.0,0.0,45,South
[UNK],79,Local-gov,141821,11th,7,Divorced,Protective-serv,Own-child,White,Male,0.0,0.0,18,Trinadad&tobago
[UNK],52,[UNK],37996,[UNK],3,[UNK],Other-service,[UNK],White,[UNK],0.0,0.0,93,India
<=50k,69,Self-emp-not-inc,129633,[UNK],8,Married-spouse-absent,Prof-specialty,Not-in-family,White,[UNK],0.0,0.0,45,United-states
[UNK],79,[UNK],157504,[UNK],9,Divorced,Adm-clerical,Other-relative,[UNK],[UNK],0.0,2193.153177512288,55,Philippines
>50k,61,[UNK],287054,Bachelors,4,Married-civ-spouse,Craft-repair,Wife,White,[UNK],0.0,0.0,66,Jamaica
[UNK],24,[UNK],263558,Hs-grad,7,[UNK],Exec-managerial,[UNK],White,[UNK],0.0,0.0,80,United-states
[UNK],71,Private,38382,[UNK],2,[UNK],Other-service,[UNK],[UNK],[UNK],0.0,0.0,71,Canada
[UNK],42,Local-gov,117048,Hs-grad,2,Never-married,Prof-specialty,Wife,White,[UNK],0.0,0.0,9,Canada
[UNK],53,[UNK],232047,Hs-grad,5,Married-af-spouse,Handlers-cleaners,[UNK],Other,[UNK],0.0,0.0,30,Ireland
[UNK],22,Private,115190,[UNK],5,[UNK],Armed-forces,[UNK],White,[UNK],0.0,1394.8915783900022,60,El-salvador
>50k,39,State-gov,89913,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,Other,[UNK],7367.153496800873,0.0,96,United-states
[UNK],32,?,157814,Bachelors,2,Married-spouse-absent,[UNK],[UNK],[UNK],[UNK],0.0,0.0,82,Yugoslavia
[UNK],46,Self-emp-not-inc,215494,Hs-grad,6,[UNK],Adm-clerical,[UNK],[UNK],[UNK],0.0,0.0,5,United-states
[UNK],52,Private,110689,[UNK],5,Divorced,Priv-house-serv,[UNK],Asian-pac-islander,[UNK],0.0,0.0,16,Poland
>50k,56,Local-gov,157542,Hs-grad,14,[UNK],Craft-repair,Husband,Amer-indian-eskimo,Male,0.0,0.0,20,Canada
[UNK],80,?,168944,[UNK],3,[UNK],?,Husband,[UNK],Female,0.0,3201.3805949568746,73,United-states
[UNK],89,?,236029,[UNK],2,[UNK],Transport-moving,Husband,White,Male,0.0,0.0,74,United-states
[UNK],51,Self-emp-not-inc,207825,Hs-grad,11,Divorced,Prof-specialty,Own-child,Other,[UNK],0.0,0.0,40,India
[UNK],75,Private,85718,[UNK],7,[UNK],Adm-clerical,[UNK],Amer-indian-eskimo,[UNK],0.0,1184.8099554860592,45,?
[UNK],34,Private,85713,[UNK],4,[UNK],Prof-specialty,Own-child,[UNK],[UNK],0.0,0.0,48,Trinadad&tobago
[UNK],61,Local-gov,361654,Hs-grad,7,Divorced,Exec-managerial,Husband,Black,[UNK],0.0,0.0,79,United-states
[UNK],56,?,162394,11th,10,[UNK],Tech-support,[UNK],[UNK],[UNK],0.0,0.0,27,Philippines
<=50k,57,[UNK],301244,Hs-grad,3,[UNK],[UNK],Not-in-family,[UNK],Male,0.0,0.0,16,United-states
[UNK],66,Private,38378,12th,4,Married-af-spouse,[UNK],[UNK],White,[UNK],0.0,0.0,31,India
[UNK],61,Private,57973,[UNK],7,Married-civ-spouse,[UNK],Husband,[UNK],[UNK],0.0,0.0,10,Ireland
<=50k,61,Private,127026,[UNK],5,Married-af-spouse,Craft-repair,Unmarried,Amer-indian-eskimo,[UNK],0.0,0.0,11,United-states
<=50k,33,?,43173,[UNK],3,Never-married,[UNK],[UNK],Black,[UNK],0.0,0.0,40,?
[UNK],65,Federal-gov,74984,Hs-grad,1,Separated,Priv-house-serv,[UNK],White,[UNK],0.0,0.0,16,Philippines
>50k,66,Private,85744,[UNK],5,[UNK],Adm-clerical,Own-child,[UNK],Female,0.0,0.0,79,United-states
[UNK],28,Federal-gov,257972,Some-college,8,Married-civ-spouse,Prof-specialty,Own-child,Asian-pac-islander,Female,0.0,0.0,45,United-states
<=50k,46,Private,162404,Bachelors,3,[UNK],Protective-serv,[UNK],White,[UNK],0.0,2445.1637887913,20,Mexico
<=50k,61,Private,147374,[UNK],2,[UNK],Tech-support,Husband,Amer-indian-eskimo,Male,0.0,0.0,37,India
[UNK],31,Local-gov,195602,[UNK],2,[UNK],Prof-specialty,[UNK],Amer-indian-eskimo,[UNK],0.0,0.0,40,Jamaica
[UNK],46,?,94803,[UNK],1,Married-civ-spouse,Priv-house-serv,Not-in-family,Amer-indian-eskimo,[UNK],0.0,0.0,50,?
<=50k,46,State-gov,114953,Hs-grad,12,[UNK],Machine-op-inspct,Husband,[UNK],Male,0.0,0.0,91,Philippines
[UNK],46,Private,98241,[UNK],14,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,40,Philippines
<=50k,58,Private,80993,[UNK],7,[UNK],Priv-house-serv,Husband,[UNK],[UNK],0.0,0.0,13,Thailand
[UNK],82,Private,75575,[UNK],3,Separated,Prof-specialty,[UNK],[UNK],[UNK],1775.6273233467543,0.0,66,United-states
<=50k,79,Private,63862,Masters,6,[UNK],Prof-specialty,Unmarried,[UNK],[UNK],0.0,0.0,35,India
[UNK],44,Local-gov,47886,7th-8th,7,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,65,India
[UNK],46,Private,149847,Hs-grad,15,Married-civ-spouse,[UNK],[UNK],[UNK],Male,0.0,0.0,21,United-states
<=50k,86,[UNK],157503,11th,9,Married-civ-spouse,Protective-serv,Not-in-family,[UNK],Male,7887.850642357701,0.0,45,United-states
[UNK],23,Self-emp-inc,34872,[UNK],3,Separated,[UNK],Unmarried,White,[UNK],7885.784733137487,0.0,4,United-states
[UNK],43,Local-gov,132733,[UNK],14,Married-civ-spouse,Adm-clerical,Own-child,Amer-indian-eskimo,[UNK],0.0,0.0,97,United-states
<=50k,81,[UNK],157504,10th,7,Divorced,Other-service,[UNK],Amer-indian-eskimo,Male,0.0,0.0,25,Mexico
[UNK],87,Federal-gov,119200,Hs-grad,3,Never-married,[UNK],[UNK],[UNK],[UNK],0.0,0.0,43,Mexico
[UNK],47,Federal-gov,157505,5th-6th,11,Married-civ-spouse,Transport-moving,Own-child,Asian-pac-islander,[UNK],0.0,0.0,14,Mexico
[UNK],79,State-gov,253038,Bachelors,2,Never-married,Prof-specialty,Unmarried,Asian-pac-islander,Female,0.0,0.0,56,Guatemala
[UNK],31,Private,124382,11th,7,Separated,[UNK],Husband,White,[UNK],0.0,2947.6944868430496,27,Canada
[UNK],53,State-gov,63217,11th,8,Never-married,Prof-specialty,[UNK],White,Male,0.0,0.0,79,Puerto-rico
<=50k,75,Self-emp-not-inc,149593,[UNK],7,Married-spouse-absent,Tech-support,Own-child,[UNK],[UNK],3054.419104036647,0.0,40,United-states
[UNK],46,Without-pay,100618,[UNK],4,[UNK],[UNK],[UNK],[UNK],[UNK],4907.482506917943,0.0,6,India
<=50k,27,?,177879,7th-8th,5,[UNK],Transport-moving,[UNK],Asian-pac-islander,[UNK],0.0,0.0,37,United-states
[UNK],85,Private,85716,10th,7,[UNK],[UNK],[UNK],Black,[UNK],0.0,0.0,70,?
[UNK],66,Self-emp-inc,218439,10th,9,Divorced,Sales,[UNK],[UNK],[UNK],0.0,0.0,50,United-states
[UNK],26,State-gov,157511,[UNK],5,Married-spouse-absent,Craft-repair,Own-child,[UNK],[UNK],0.0,0.0,20,Scotland
[UNK],49,Private,63834,Bachelors,7,[UNK],Exec-managerial,[UNK],White,Female,0.0,0.0,39,United-states
[UNK],82,Private,75575,[UNK],1,[UNK],Other-service,Husband,[UNK],[UNK],40104.0120560188,0.0,93,United-states
[UNK],85,Self-emp-inc,188725,11th,2,Never-married,Craft-repair,[UNK],[UNK],Male,0.0,0.0,55,Laos
>50k,28,State-gov,129696,[UNK],12,[UNK],Prof-specialty,Other-relative,[UNK],[UNK],0.0,0.0,8,Mexico
<=50k,28,Local-gov,168744,Hs-grad,8,Married-civ-spouse,Prof-specialty,Husband,Other,Female,4907.360897446615,0.0,30,Vietnam
[UNK],90,Private,69826,11th,3,[UNK],[UNK],Own-child,[UNK],[UNK],0.0,0.0,17,United-states
[UNK],65,State-gov,166703,[UNK],1,[UNK],Craft-repair,Not-in-family,Asian-pac-islander,Male,0.0,0.0,10,Ireland
[UNK],45,Local-gov,141812,Bachelors,1,Never-married,Prof-specialty,Husband,Asian-pac-islander,[UNK],3246.5620265300386,0.0,60,Puerto-rico
<=50k,42,[UNK],147069,Hs-grad,3,Never-married,Craft-repair,Not-in-family,Black,[UNK],0.0,0.0,54,Canada
[UNK],59,?,197672,5th-6th,2,[UNK],[UNK],Husband,Amer-indian-eskimo,[UNK],3497.023002848061,0.0,56,Philippines
<=50k,46,Self-emp-not-inc,188720,Hs-grad,4,Never-married,Prof-specialty,Wife,[UNK],Male,0.0,0.0,19,Puerto-rico
[UNK],82,Without-pay,185252,9th,2,[UNK],Prof-specialty,[UNK],[UNK],[UNK],0.0,0.0,79,Philippines
[UNK],55,Never-worked,269341,7th-8th,9,Never-married,Other-service,[UNK],Asian-pac-islander,[UNK],3053.6932379307164,0.0,67,United-states
[UNK],75,Private,139288,9th,2,Married-civ-spouse,[UNK],Own-child,[UNK],[UNK],0.0,0.0,40,United-states
[UNK],56,Private,133065,Doctorate,10,[UNK],Exec-managerial,Other-relative,[UNK],Male,0.0,0.0,40,El-salvador
[UNK],46,State-gov,185267,[UNK],2,[UNK],Transport-moving,Husband,[UNK],[UNK],248.84300561183332,0.0,94,United-states
[UNK],47,State-gov,185263,[UNK],3,Never-married,Protective-serv,Unmarried,[UNK],Female,0.0,0.0,45,United-states
<=50k,20,Local-gov,195596,[UNK],7,[UNK],[UNK],[UNK],White,Male,0.0,0.0,35,Jamaica
[UNK],31,Private,335212,Doctorate,2,[UNK],Exec-managerial,Other-relative,Amer-indian-eskimo,Male,0.0,0.0,61,China
[UNK],38,[UNK],144436,Masters,3,Married-af-spouse,Prof-specialty,Other-relative,White,[UNK],8440.19477691972,0.0,48,United-states
>50k,90,[UNK],203382,9th,14,Married-civ-spouse,Prof-specialty,[UNK],White,[UNK],0.0,0.0,40,United-states
>50k,42,Private,63875,[UNK],3,[UNK],Priv-house-serv,Unmarried,[UNK],[UNK],0.0,0.0,21,India
[UNK],51,[UNK],185254,[UNK],9,Divorced,[UNK],Husband,White,[UNK],0.0,0.0,56,Yugoslavia
>50k,86,Private,94831,11th,14,[UNK],Adm-clerical,Other-relative,Asian-pac-islander,Male,0.0,0.0,79,Philippines
[UNK],51,Private,203577,Some-college,4,Married-spouse-absent,[UNK],[UNK],Black,[UNK],0.0,0.0,17,?
[UNK],19,Self-emp-not-inc,309030,Hs-grad,2,Separated,Machine-op-inspct,[UNK],[UNK],Male,0.0,0.0,24,Canada
[UNK],89,Self-emp-not-inc,235661,Hs-grad,7,Separated,Transport-moving,[UNK],White,[UNK],0.0,0.0,54,United-states
[UNK],46,Private,63846,Masters,7,[UNK],Exec-managerial,[UNK],White,[UNK],0.0,0.0,20,Philippines
[UNK],56,[UNK],210212,Assoc-voc,6,Married-civ-spouse,Tech-support,Husband,[UNK],[UNK],0.0,0.0,40,[UNK]
[UNK],50,Self-emp-inc,157510,Hs-grad,15,Married-civ-spouse,Prof-specialty,[UNK],White,Male,0.0,1898.7007078915835,9,Jamaica
[UNK],66,Federal-gov,168752,[UNK],15,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,1646.736307768822,73,Philippines
[UNK],44,Private,248519,[UNK],2,[UNK],[UNK],[UNK],[UNK],Female,0.0,0.0,20,United-states
[UNK],39,Private,225340,Hs-grad,5,Separated,Exec-managerial,Own-child,[UNK],[UNK],0.0,0.0,40,Philippines
[UNK],61,Private,63837,[UNK],1,Divorced,[UNK],Husband,[UNK],[UNK],248.8344289328443,0.0,37,United-states
[UNK],66,[UNK],157505,11th,7,[UNK],Craft-repair,Not-in-family,Asian-pac-islander,Male,0.0,0.0,40,United-states
<=50k,36,?,162398,[UNK],2,[UNK],[UNK],[UNK],White,[UNK],0.0,0.0,14,Vietnam
[UNK],63,Self-emp-not-inc,185259,11th,1,Married-spouse-absent,Exec-managerial,Unmarried,[UNK],[UNK],0.0,0.0,60,China
[UNK],63,Private,195794,[UNK],6,[UNK],Sales,[UNK],[UNK],Male,0.0,0.0,39,Philippines
[UNK],66,Private,121876,Masters,7,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,4,?
<=50k,22,Local-gov,195590,Some-college,2,[UNK],Transport-moving,[UNK],White,[UNK],0.0,0.0,24,Iran
>50k,69,Without-pay,85286,11th,3,Never-married,Tech-support,Other-relative,Black,Male,0.0,0.0,60,India
[UNK],42,Private,85709,[UNK],4,[UNK],[UNK],Other-relative,White,[UNK],0.0,0.0,37,Canada
[UNK],85,Private,57976,[UNK],8,[UNK],Prof-specialty,Husband,[UNK],[UNK],0.0,0.0,12,Haiti
[UNK],66,?,164649,[UNK],6,[UNK],[UNK],Unmarried,[UNK],[UNK],0.0,0.0,9,Jamaica
<=50k,75,Local-gov,85232,[UNK],3,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,32,Philippines
[UNK],25,Private,188896,Hs-grad,6,[UNK],[UNK],Not-in-family,White,[UNK],0.0,0.0,11,Philippines
[UNK],50,State-gov,177709,[UNK],6,Married-spouse-absent,Machine-op-inspct,[UNK],[UNK],[UNK],0.0,0.0,33,Taiwan
[UNK],46,?,177877,Hs-grad,2,[UNK],[UNK],Not-in-family,[UNK],Male,0.0,0.0,26,Jamaica
>50k,35,?,144710,Hs-grad,1,Never-married,Exec-managerial,[UNK],White,Male,0.0,0.0,18,United-states
<=50k,47,Self-emp-inc,19847,7th-8th,3,[UNK],Machine-op-inspct,Husband,[UNK],[UNK],0.0,0.0,81,Columbia
<=50k,44,Federal-gov,172817,Some-college,2,Married-civ-spouse,Machine-op-inspct,Husband,Other,[UNK],0.0,0.0,37,Yugoslavia
<=50k,30,Federal-gov,110436,Masters,8,[UNK],Farming-fishing,[UNK],Asian-pac-islander,[UNK],0.0,0.0,37,El-salvador
[UNK],61,Local-gov,157501,Hs-grad,15,Never-married,Craft-repair,Not-in-family,[UNK],[UNK],0.0,0.0,8,Philippines
<=50k,22,[UNK],168738,Assoc-voc,10,Never-married,Exec-managerial,Husband,Amer-indian-eskimo,[UNK],0.0,0.0,51,Philippines
[UNK],20,Private,121877,Masters,5,[UNK],Priv-house-serv,Own-child,[UNK],[UNK],0.0,0.0,45,Philippines
<=50k,71,Private,157825,[UNK],10,[UNK],[UNK],Unmarried,Amer-indian-eskimo,Male,0.0,0.0,18,United-states
[UNK],76,Private,193967,Hs-grad,11,[UNK],Craft-repair,Other-relative,[UNK],[UNK],0.0,0.0,22,[UNK]
[UNK],58,Local-gov,210214,Assoc-voc,7,Married-spouse-absent,Prof-specialty,Own-child,Asian-pac-islander,Male,0.0,0.0,9,Hungary
[UNK],20,Private,105849,[UNK],5,[UNK],[UNK],[UNK],White,[UNK],0.0,0.0,40,Philippines
>50k,61,Private,208097,Bachelors,3,Married-civ-spouse,[UNK],[UNK],White,[UNK],0.0,2192.641862524152,56,Germany
[UNK],61,Private,115189,[UNK],3,[UNK],Machine-op-inspct,Other-relative,[UNK],[UNK],3742.3631561356665,0.0,25,South
[UNK],46,Private,190491,Preschool,3,Married-civ-spouse,Prof-specialty,Other-relative,White,[UNK],0.0,1562.6935590094329,40,Philippines
[UNK],31,State-gov,117067,Some-college,2,Married-civ-spouse,Prof-specialty,[UNK],White,Female,0.0,0.0,10,United-states
[UNK],47,[UNK],170651,[UNK],14,[UNK],Other-service,[UNK],Amer-indian-eskimo,Female,0.0,0.0,47,United-states
[UNK],66,Private,105848,12th,8,[UNK],Armed-forces,[UNK],Amer-indian-eskimo,[UNK],4004.4468439342736,0.0,30,?
>50k,61,[UNK],177722,Bachelors,4,Married-af-spouse,Prof-specialty,Other-relative,White,Male,217.2300597358788,0.0,4,Germany
>50k,38,Federal-gov,20125,[UNK],3,Divorced,Prof-specialty,[UNK],[UNK],[UNK],0.0,0.0,80,Cambodia
<=50k,46,Local-gov,181720,Hs-grad,14,Separated,Farming-fishing,Husband,White,Male,0.0,0.0,24,South
[UNK],27,[UNK],97910,Assoc-acdm,14,[UNK],Adm-clerical,Husband,White,[UNK],0.0,0.0,20,United-states
[UNK],38,?,94798,[UNK],3,[UNK],Prof-specialty,[UNK],Amer-indian-eskimo,Male,0.0,0.0,15,Philippines
[UNK],37,Never-worked,157524,7th-8th,11,Married-civ-spouse,Prof-specialty,Wife,Black,[UNK],0.0,0.0,25,[UNK]
[UNK],46,Private,152511,12th,3,Never-married,Other-service,[UNK],[UNK],[UNK],0.0,0.0,53,United-states
<=50k,46,Federal-gov,129651,Hs-grad,3,Divorced,[UNK],Husband,[UNK],[UNK],0.0,0.0,59,Ireland
<=50k,22,?,144701,Masters,3,[UNK],Machine-op-inspct,[UNK],[UNK],Male,0.0,0.0,58,Mexico
[UNK],60,Private,69818,[UNK],5,[UNK],Craft-repair,[UNK],[UNK],[UNK],842.6258354968437,0.0,4,United-states
<=50k,30,Private,94815,Masters,6,Never-married,[UNK],Husband,White,[UNK],0.0,0.0,18,Holand-netherlands
<=50k,75,Private,133078,Bachelors,7,[UNK],Farming-fishing,[UNK],[UNK],[UNK],0.0,2737.901744387448,12,Nicaragua
[UNK],46,Self-emp-not-inc,29286,Bachelors,3,[UNK],[UNK],[UNK],[UNK],Male,0.0,0.0,14,Greece
[UNK],47,Self-emp-not-inc,102999,5th-6th,6,Married-spouse-absent,Farming-fishing,Not-in-family,[UNK],Male,0.0,0.0,22,Philippines
[UNK],52,State-gov,172829,Hs-grad,2,Married-civ-spouse,Prof-specialty,Husband,White,[UNK],0.0,0.0,54,South
<=50k,34,Local-gov,147077,Assoc-voc,2,[UNK],Craft-repair,[UNK],Black,Female,0.0,0.0,54,United-states
[UNK],50,Private,155043,Bachelors,3,Divorced,[UNK],Husband,[UNK],Male,0.0,0.0,12,Honduras
<=50k,56,Local-gov,172811,Hs-grad,8,[UNK],Prof-specialty,Own-child,White,Male,0.0,0.0,17,?
[UNK],58,Federal-gov,185263,[UNK],5,[UNK],Exec-managerial,Not-in-family,[UNK],[UNK],1105.0392559661743,0.0,23,United-states
[UNK],56,[UNK],361648,Hs-grad,15,Never-married,[UNK],Husband,[UNK],[UNK],0.0,0.0,7,India
[UNK],36,Private,147362,7th-8th,14,Separated,Craft-repair,[UNK],Asian-pac-islander,[UNK],7369.379053220012,0.0,54,Germany
[UNK],75,[UNK],195594,[UNK],8,[UNK],[UNK],Other-relative,[UNK],Female,0.0,0.0,27,Peru
[UNK],63,Private,176280,[UNK],13,Married-spouse-absent,Exec-managerial,[UNK],[UNK],[UNK],0.0,0.0,20,Philippines
[UNK],46,Private,157813,[UNK],6,Separated,[UNK],Unmarried,[UNK],[UNK],0.0,0.0,22,India
[UNK],61,?,63836,1st-4th,10,Divorced,Protective-serv,[UNK],White,[UNK],0.0,0.0,40,Holand-netherlands
[UNK],46,Self-emp-inc,484811,Bachelors,8,Married-civ-spouse,Craft-repair,[UNK],[UNK],[UNK],0.0,0.0,14,Philippines
>50k,56,Private,133086,[UNK],1,Never-married,[UNK],Not-in-family,Black,[UNK],0.0,1729.4931118530037,66,Nicaragua
[UNK],34,Never-worked,212781,[UNK],9,[UNK],[UNK],[UNK],White,[UNK],0.0,0.0,35,United-states
>50k,40,State-gov,193814,Masters,2,[UNK],[UNK],[UNK],[UNK],[UNK],0.0,0.0,6,United-states
[UNK],28,State-gov,257984,10th,13,Divorced,Exec-managerial,Husband,[UNK],[UNK],0.0,0.0,46,United-states
[UNK],90,Self-emp-not-inc,114945,Masters,10,Married-civ-spouse,Machine-op-inspct,Own-child,White,[UNK],0.0,0.0,40,Trinadad&tobago
[UNK],79,Self-emp-inc,210225,Bachelors,5,Married-civ-spouse,Machine-op-inspct,[UNK],White,[UNK],0.0,0.0,47,?
[UNK],46,Local-gov,177702,[UNK],16,Divorced,Tech-support,Husband,White,[UNK],0.0,0.0,65,Philippines
[UNK],31,State-gov,174647,[UNK],3,[UNK],Transport-moving,[UNK],[UNK],[UNK],0.0,0.0,8,Canada
<=50k,46,State-gov,334332,[UNK],2,Divorced,Protective-serv,[UNK],White,Male,0.0,0.0,21,Vietnam
[UNK],46,Local-gov,157503,Bachelors,6,Married-civ-spouse,Exec-managerial,Own-child,White,[UNK],0.0,0.0,10,Puerto-rico
[UNK],20,Private,100887,12th,11,Separated,[UNK],[UNK],[UNK],[UNK],0.0,0.0,79,?
<=50k,32,?,110701,Masters,3,Separated,Prof-specialty,[UNK],Amer-indian-eskimo,Female,0.0,0.0,43,Germany
<=50k,43,State-gov,232062,Hs-grad,10,Never-married,[UNK],Wife,Amer-indian-eskimo,[UNK],0.0,0.0,33,Ireland
>50k,44,Private,100902,Hs-grad,2,[UNK],Adm-clerical,Other-relative,[UNK],[UNK],0.0,0.0,8,?
[UNK],47,[UNK],141808,Bachelors,6,Married-civ-spouse,Exec-managerial,Not-in-family,Other,Female,0.0,0.0,39,Philippines
<=50k,42,[UNK],157499,11th,1,Separated,Craft-repair,Husband,White,[UNK],0.0,0.0,6,Canada
[UNK],46,Self-emp-not-inc,183463,5th-6th,7,[UNK],Adm-clerical,[UNK],[UNK],[UNK],0.0,0.0,30,Holand-netherlands
[UNK],28,Private,75577,[UNK],9,[UNK],Adm-clerical,[UNK],[UNK],[UNK],0.0,0.0,35,United-states
<=50k,53,Local-gov,228381,[UNK],3,Never-married,[UNK],Husband,Amer-indian-eskimo,Female,0.0,0.0,45,Philippines
