id,gender,customer-type,age,type-of-travel,class,flight-distance,inflight-wifi-service,departure/arrival-time-convenient,ease-of-online-booking,gate-location,food-and-drink,online-boarding,seat-comfort,inflight-entertainment,on-board-service,leg-room-service,baggage-handling,checkin-service,inflight-service,cleanliness,departure-delay-in-minutes,arrival-delay-in-minutes,satisfaction
56243,Male,Loyal-customer,60,Business-travel,Business,2434,1,1,1,1,4,4,5,4,4,4,4,5,4,3,20,0.0,Satisfied
111479,Female,Loyal-customer,11,Business-travel,Eco,1452,4,2,2,2,4,4,4,4,3,5,4,4,4,4,6,0.0,Neutral-or-dissatisfied
119897,Male,Loyal-customer,33,Business-travel,Eco-plus,912,2,1,1,1,2,2,2,2,4,3,4,2,3,2,2,5.0,Neutral-or-dissatisfied
44924,Female,Loyal-customer,44,Business-travel,Business,2441,1,1,1,1,4,4,4,4,4,4,4,5,4,5,10,4.0,Satisfied
121512,Female,Loyal-customer,50,Personal-travel,Eco,1727,4,1,4,2,5,1,2,4,4,4,5,2,4,1,0,4.0,Neutral-or-dissatisfied
119726,Male,Loyal-customer,46,Business-travel,Business,1920,1,4,4,4,2,3,3,1,1,1,1,1,1,4,0,0.0,Neutral-or-dissatisfied
34137,Female,Loyal-customer,28,Business-travel,Eco,1189,4,4,4,4,4,4,4,4,1,4,2,1,1,4,0,0.0,Satisfied
19933,Female,Loyal-customer,28,Personal-travel,Eco,240,3,4,3,2,1,3,1,1,5,3,1,3,2,1,0,0.0,Neutral-or-dissatisfied
79437,Female,Loyal-customer,60,Business-travel,Business,1825,4,4,4,4,4,4,4,5,5,5,4,4,5,3,34,32.0,Satisfied
6824,Male,Loyal-customer,54,Personal-travel,Eco,224,4,5,0,3,1,0,1,1,3,2,5,4,4,1,0,30.0,Neutral-or-dissatisfied
32890,Male,Loyal-customer,57,Personal-travel,Eco,216,3,4,3,1,3,3,3,3,3,4,4,3,5,3,0,0.0,Neutral-or-dissatisfied
16709,Female,Loyal-customer,48,Business-travel,Business,3042,0,0,0,3,2,5,2,3,3,3,3,3,3,3,5,10.0,Satisfied
112366,Female,Loyal-customer,55,Business-travel,Business,862,1,1,1,1,4,4,4,5,5,5,5,3,5,3,5,0.0,Satisfied
128613,Male,Loyal-customer,55,Business-travel,Business,2357,2,2,2,2,2,5,4,4,4,4,4,4,4,5,7,0.0,Satisfied
19905,Male,Disloyal-customer,23,Business-travel,Eco,343,1,2,1,4,5,1,3,5,4,1,3,1,4,5,11,10.0,Neutral-or-dissatisfied
48711,Female,Loyal-customer,43,Business-travel,Business,199,5,5,5,5,4,4,5,5,5,5,5,4,5,3,0,7.0,Satisfied
128837,Female,Disloyal-customer,37,Business-travel,Eco,975,1,1,1,3,1,3,3,3,5,4,4,3,3,3,4,0.0,Neutral-or-dissatisfied
14939,Female,Loyal-customer,40,Business-travel,Eco,554,5,2,2,2,5,5,5,5,1,4,2,1,3,5,0,0.0,Satisfied
119427,Female,Loyal-customer,22,Personal-travel,Eco,399,3,4,3,5,4,3,4,4,3,4,5,3,4,4,0,0.0,Neutral-or-dissatisfied
15611,Male,Loyal-customer,17,Personal-travel,Eco,292,1,4,1,2,3,1,3,3,3,3,4,5,5,3,0,0.0,Neutral-or-dissatisfied
55257,Female,Loyal-customer,49,Business-travel,Eco-plus,1009,3,2,2,2,5,4,3,4,4,3,4,2,4,1,7,14.0,Neutral-or-dissatisfied
125808,Female,Loyal-customer,36,Business-travel,Business,2126,2,2,2,2,5,4,4,4,4,4,4,5,4,3,0,0.0,Satisfied
106619,Female,Loyal-customer,49,Business-travel,Eco,1216,3,5,5,5,3,3,3,1,3,4,3,3,4,3,134,137.0,Neutral-or-dissatisfied
21224,Male,Loyal-customer,35,Personal-travel,Eco,192,3,4,3,3,1,3,1,1,4,3,5,3,5,1,0,4.0,Neutral-or-dissatisfied
21149,Male,Loyal-customer,33,Personal-travel,Eco-plus,106,4,4,4,2,2,4,2,2,4,2,5,5,5,2,0,0.0,Neutral-or-dissatisfied
79050,Male,Disloyal-customer,26,Business-travel,Business,356,1,2,1,3,1,1,1,1,3,4,3,1,4,1,0,0.0,Neutral-or-dissatisfied
122829,Male,Loyal-customer,47,Business-travel,Business,3247,1,4,1,1,2,5,5,4,4,4,4,5,4,3,0,20.0,Satisfied
111869,Male,Disloyal-customer,20,Business-travel,Eco,804,3,3,3,3,5,3,5,5,1,1,3,2,3,5,0,20.0,Neutral-or-dissatisfied
41015,Male,Loyal-customer,36,Personal-travel,Business,1195,3,5,3,5,4,3,4,3,3,3,2,3,3,5,0,0.0,Neutral-or-dissatisfied
1980,Male,Loyal-customer,9,Personal-travel,Eco,285,4,5,4,3,2,4,2,2,3,3,4,3,5,2,0,0.0,Neutral-or-dissatisfied
43962,Female,Loyal-customer,39,Business-travel,Business,3131,4,4,4,4,2,2,3,4,4,4,4,1,4,1,0,13.0,Satisfied
9648,Male,Loyal-customer,32,Business-travel,Business,199,5,5,5,5,5,5,4,5,4,2,5,4,5,5,24,24.0,Satisfied
31624,Male,Disloyal-customer,39,Business-travel,Eco,862,2,2,2,4,1,2,1,1,5,2,5,3,1,1,0,0.0,Neutral-or-dissatisfied
17377,Female,Loyal-customer,36,Business-travel,Eco,637,4,3,3,3,4,4,4,4,4,3,1,5,1,4,0,0.0,Satisfied
92962,Male,Loyal-customer,43,Business-travel,Eco,1694,2,5,5,5,2,2,2,2,4,5,3,1,4,2,20,9.0,Neutral-or-dissatisfied
60863,Female,Loyal-customer,52,Business-travel,Business,1491,1,1,1,1,3,4,5,5,5,5,5,3,5,4,0,0.0,Satisfied
110776,Male,Loyal-customer,45,Business-travel,Business,2830,4,4,4,4,3,4,5,5,5,5,5,4,5,3,0,8.0,Satisfied
103459,Female,Loyal-customer,43,Business-travel,Eco,393,3,2,2,2,4,5,4,3,3,3,3,1,3,5,53,47.0,Satisfied
51791,Female,Loyal-customer,55,Personal-travel,Eco,370,3,3,3,2,5,3,5,3,3,3,3,2,3,3,7,16.0,Neutral-or-dissatisfied
103335,Female,Loyal-customer,51,Personal-travel,Eco,1371,2,2,2,4,2,4,3,2,2,2,3,3,2,1,9,31.0,Neutral-or-dissatisfied
46628,Female,Disloyal-customer,22,Business-travel,Eco,125,3,2,3,3,1,3,1,1,1,5,4,1,4,1,0,1.0,Neutral-or-dissatisfied
9782,Female,Loyal-customer,35,Personal-travel,Eco,383,1,5,1,2,4,1,2,4,3,2,5,3,4,4,0,0.0,Neutral-or-dissatisfied
85304,Female,Loyal-customer,37,Personal-travel,Eco,813,2,3,2,3,3,2,4,3,1,3,3,3,3,3,20,11.0,Neutral-or-dissatisfied
109327,Female,Loyal-customer,62,Personal-travel,Eco,1072,3,4,2,2,4,5,4,2,2,2,4,3,2,3,36,19.0,Neutral-or-dissatisfied
128932,Male,Loyal-customer,40,Business-travel,Business,2154,4,4,4,4,2,4,5,4,4,4,4,3,4,3,15,15.0,Satisfied
35334,Male,Loyal-customer,28,Business-travel,Business,1074,5,5,5,5,5,4,5,5,1,3,3,2,3,5,15,6.0,Neutral-or-dissatisfied
110527,Female,Disloyal-customer,28,Business-travel,Business,488,1,1,1,4,5,1,5,5,4,5,4,5,5,5,24,21.0,Neutral-or-dissatisfied
86664,Female,Loyal-customer,21,Personal-travel,Eco,746,2,5,1,3,1,1,1,1,4,5,5,5,4,1,0,0.0,Neutral-or-dissatisfied
96459,Female,Loyal-customer,41,Business-travel,Eco,302,4,5,5,5,3,4,3,3,3,1,3,4,3,3,0,0.0,Neutral-or-dissatisfied
110372,Male,Loyal-customer,48,Business-travel,Business,2596,2,2,2,2,2,4,5,2,2,2,2,5,2,4,0,0.0,Satisfied
12737,Female,Loyal-customer,49,Personal-travel,Eco,689,3,3,2,3,1,3,2,4,4,2,4,4,4,1,0,0.0,Neutral-or-dissatisfied
47008,Female,Loyal-customer,39,Business-travel,Business,771,4,1,1,1,4,4,3,4,4,4,4,3,4,4,8,0.0,Neutral-or-dissatisfied
58384,Male,Loyal-customer,40,Business-travel,Business,2870,5,5,3,5,5,4,4,3,3,3,3,5,3,3,1,0.0,Satisfied
88792,Female,Disloyal-customer,49,Business-travel,Business,240,5,5,5,2,3,5,3,3,5,2,4,5,5,3,10,0.0,Satisfied
81879,Female,Loyal-customer,31,Personal-travel,Business,680,3,5,3,2,4,3,4,4,3,4,4,5,4,4,0,0.0,Neutral-or-dissatisfied
89550,Male,Disloyal-customer,26,Business-travel,Business,944,1,1,1,5,4,1,4,4,5,5,4,3,5,4,0,0.0,Neutral-or-dissatisfied
31942,Female,Loyal-customer,54,Business-travel,Business,2301,2,3,3,3,5,4,4,3,3,3,2,2,3,4,0,0.0,Neutral-or-dissatisfied
44827,Female,Loyal-customer,53,Business-travel,Business,462,2,2,2,2,5,1,3,5,5,5,5,2,5,4,17,9.0,Satisfied
56457,Female,Loyal-customer,69,Personal-travel,Eco,719,4,4,5,2,3,5,5,3,3,5,3,4,3,5,0,0.0,Neutral-or-dissatisfied
75414,Male,Loyal-customer,46,Business-travel,Business,2342,4,4,4,4,2,5,4,4,4,4,4,4,4,5,9,0.0,Satisfied
84586,Male,Loyal-customer,42,Business-travel,Business,1592,3,1,1,1,5,3,2,3,3,2,3,4,3,1,29,19.0,Neutral-or-dissatisfied
10263,Male,Loyal-customer,10,Personal-travel,Business,201,1,5,1,3,4,1,4,4,2,4,4,4,5,4,0,19.0,Neutral-or-dissatisfied
38753,Male,Loyal-customer,45,Business-travel,Business,354,4,4,4,4,4,2,3,5,5,5,5,3,5,2,0,0.0,Satisfied
78854,Male,Loyal-customer,47,Business-travel,Eco-plus,447,4,3,3,3,4,4,4,4,2,4,3,5,2,4,0,30.0,Satisfied
113783,Female,Loyal-customer,27,Business-travel,Business,3996,3,3,3,3,4,4,4,4,3,5,4,5,4,4,0,0.0,Satisfied
2221,Male,Loyal-customer,57,Business-travel,Business,1608,3,3,3,3,5,4,4,5,5,5,5,3,5,3,0,0.0,Satisfied
79550,Female,Loyal-customer,46,Business-travel,Business,760,5,5,5,5,5,4,4,5,5,5,5,4,5,5,0,0.0,Satisfied
30676,Male,Loyal-customer,46,Business-travel,Business,1580,1,1,2,1,1,3,4,4,4,4,4,5,4,3,0,0.0,Satisfied
33394,Male,Loyal-customer,22,Business-travel,Business,2917,3,3,5,3,4,4,4,4,1,4,5,5,4,4,0,0.0,Satisfied
15733,Female,Loyal-customer,67,Personal-travel,Eco,479,3,5,3,3,4,5,3,3,3,3,3,3,3,3,0,0.0,Neutral-or-dissatisfied
124689,Male,Loyal-customer,55,Business-travel,Business,2799,1,1,1,1,5,5,5,4,4,4,4,5,4,5,0,0.0,Satisfied
47165,Male,Loyal-customer,46,Business-travel,Business,620,5,5,5,5,1,4,1,4,4,4,4,2,4,4,30,39.0,Satisfied
7040,Female,Loyal-customer,19,Business-travel,Eco-plus,196,5,3,4,3,5,5,5,5,3,1,5,1,5,5,0,0.0,Satisfied
11661,Male,Loyal-customer,59,Personal-travel,Eco,837,4,5,4,2,5,4,5,5,4,3,1,5,4,5,49,44.0,Neutral-or-dissatisfied
73063,Female,Loyal-customer,57,Personal-travel,Eco-plus,1096,3,5,3,2,2,5,5,4,4,3,4,5,4,4,0,0.0,Neutral-or-dissatisfied
24762,Male,Loyal-customer,33,Business-travel,Eco,447,3,4,1,1,3,3,3,3,2,1,2,2,2,3,0,0.0,Neutral-or-dissatisfied
55821,Female,Disloyal-customer,54,Business-travel,Business,1416,2,2,2,3,2,2,2,2,3,3,4,4,4,2,0,26.0,Neutral-or-dissatisfied
79955,Female,Loyal-customer,50,Business-travel,Eco,550,2,1,1,1,1,4,4,2,2,2,2,4,2,3,0,0.0,Neutral-or-dissatisfied
109682,Male,Loyal-customer,40,Personal-travel,Eco,829,3,5,3,1,5,3,3,5,4,3,5,4,5,5,0,0.0,Neutral-or-dissatisfied
69648,Female,Disloyal-customer,25,Business-travel,Business,569,5,4,5,1,1,5,1,1,5,4,5,4,5,1,0,0.0,Satisfied
90351,Female,Disloyal-customer,39,Business-travel,Business,404,1,1,1,3,2,1,4,2,4,3,4,3,4,2,0,0.0,Neutral-or-dissatisfied
102491,Male,Loyal-customer,41,Personal-travel,Eco,236,3,4,3,1,3,3,1,3,3,2,1,2,2,3,24,24.0,Neutral-or-dissatisfied
40037,Female,Loyal-customer,26,Business-travel,Eco-plus,575,3,3,2,3,3,3,3,3,3,3,3,4,3,3,0,0.0,Neutral-or-dissatisfied
41705,Male,Loyal-customer,41,Business-travel,Business,1404,3,3,5,3,3,1,3,4,4,4,4,1,4,2,3,15.0,Satisfied
31316,Female,Loyal-customer,59,Personal-travel,Eco,680,3,5,3,1,5,4,4,4,4,3,4,3,4,4,0,0.0,Neutral-or-dissatisfied
56531,Male,Loyal-customer,38,Business-travel,Business,3976,1,1,1,1,5,4,4,4,4,4,4,3,4,4,9,0.0,Satisfied
93336,Female,Loyal-customer,47,Business-travel,Business,3310,5,5,5,5,2,5,5,5,5,5,5,5,5,4,19,0.0,Satisfied
31084,Male,Loyal-customer,27,Business-travel,Business,2013,2,1,1,1,2,2,2,2,2,1,3,4,3,2,27,22.0,Neutral-or-dissatisfied
73734,Male,Loyal-customer,28,Personal-travel,Eco,192,0,5,0,2,3,0,3,3,4,3,5,4,5,3,0,0.0,Satisfied
77690,Female,Loyal-customer,51,Business-travel,Business,3506,2,1,1,1,3,4,3,2,2,2,2,2,2,1,0,0.0,Neutral-or-dissatisfied
5312,Female,Disloyal-customer,49,Business-travel,Business,190,2,2,2,2,5,2,5,5,5,3,4,4,4,5,1,0.0,Neutral-or-dissatisfied
77516,Female,Loyal-customer,47,Business-travel,Business,2641,3,3,3,3,3,2,3,4,4,4,4,3,4,4,6,0.0,Satisfied
21301,Female,Loyal-customer,35,Personal-travel,Eco,692,3,5,3,4,5,3,5,5,3,3,5,5,4,5,78,65.0,Neutral-or-dissatisfied
125316,Male,Loyal-customer,52,Personal-travel,Eco-plus,678,3,4,3,2,2,3,2,2,3,3,5,3,5,2,55,51.0,Neutral-or-dissatisfied
24369,Female,Loyal-customer,27,Business-travel,Business,669,1,1,1,1,4,4,4,4,3,2,2,3,4,4,5,0.0,Satisfied
64379,Female,Loyal-customer,13,Personal-travel,Eco,1192,4,4,4,2,4,4,2,4,3,2,4,3,5,4,4,0.0,Neutral-or-dissatisfied
96744,Female,Disloyal-customer,49,Business-travel,Eco-plus,696,3,3,3,4,2,3,1,2,1,3,3,2,3,2,22,18.0,Neutral-or-dissatisfied
111901,Male,Loyal-customer,23,Personal-travel,Eco,628,2,5,3,3,4,3,4,4,5,5,5,5,5,4,17,12.0,Neutral-or-dissatisfied
105917,Male,Loyal-customer,29,Personal-travel,Eco,283,1,5,1,2,5,1,1,5,3,3,4,4,4,5,2,0.0,Neutral-or-dissatisfied
82895,Female,Loyal-customer,69,Personal-travel,Eco,594,2,1,2,4,3,3,3,2,2,2,5,2,2,3,110,118.0,Neutral-or-dissatisfied
81006,Female,Loyal-customer,39,Personal-travel,Eco,297,3,2,3,3,1,3,1,1,1,2,4,3,3,1,0,0.0,Neutral-or-dissatisfied
92535,Female,Loyal-customer,57,Personal-travel,Eco,2116,2,2,2,4,5,3,3,4,4,2,4,2,4,4,6,0.0,Neutral-or-dissatisfied
21418,Male,Loyal-customer,47,Business-travel,Business,3368,1,1,1,1,3,5,3,4,4,4,4,2,4,5,0,0.0,Satisfied
33717,Female,Loyal-customer,65,Personal-travel,Eco,759,4,4,4,2,3,4,4,5,5,4,5,5,5,3,72,91.0,Neutral-or-dissatisfied
48698,Male,Loyal-customer,54,Business-travel,Business,199,5,5,5,5,4,4,5,4,4,4,4,4,4,3,2,0.0,Satisfied
13821,Female,Loyal-customer,56,Business-travel,Eco,628,4,4,4,4,1,2,3,4,4,4,4,5,4,3,0,0.0,Satisfied
120443,Male,Disloyal-customer,36,Business-travel,Eco,337,4,2,4,4,1,4,1,1,2,5,4,4,4,1,0,14.0,Neutral-or-dissatisfied
47642,Female,Loyal-customer,23,Business-travel,Business,3642,1,5,5,5,1,1,1,1,2,3,4,2,4,1,0,0.0,Neutral-or-dissatisfied
45326,Male,Loyal-customer,43,Business-travel,Eco,175,4,1,1,1,4,4,4,4,4,5,4,1,1,4,0,0.0,Satisfied
14132,Female,Loyal-customer,28,Business-travel,Business,632,1,1,1,1,1,1,1,1,3,3,3,1,3,1,42,41.0,Neutral-or-dissatisfied
126510,Male,Loyal-customer,34,Business-travel,Eco-plus,1849,5,1,1,1,5,5,5,5,5,2,3,5,2,5,0,12.0,Satisfied
2423,Male,Loyal-customer,13,Personal-travel,Eco,604,3,4,3,3,3,3,3,3,5,3,5,4,5,3,63,66.0,Neutral-or-dissatisfied
85412,Male,Loyal-customer,44,Business-travel,Business,227,0,0,0,3,2,5,5,5,5,5,5,3,5,5,0,0.0,Satisfied
75735,Male,Loyal-customer,49,Business-travel,Eco,813,2,4,4,4,2,2,2,2,3,4,4,2,4,2,0,0.0,Neutral-or-dissatisfied
7290,Female,Loyal-customer,27,Personal-travel,Eco,130,1,5,0,3,4,0,4,4,4,5,5,3,4,4,0,1.0,Neutral-or-dissatisfied
121581,Male,Disloyal-customer,25,Business-travel,Eco,936,4,4,4,3,5,4,5,5,4,4,4,2,3,5,6,8.0,Neutral-or-dissatisfied
114012,Female,Loyal-customer,56,Personal-travel,Eco,1706,3,2,3,3,5,2,3,5,5,3,5,4,5,3,14,0.0,Neutral-or-dissatisfied
1867,Male,Loyal-customer,47,Business-travel,Business,931,2,2,2,2,2,4,5,4,4,4,4,3,4,4,0,0.0,Satisfied
1143,Male,Loyal-customer,28,Personal-travel,Eco,229,4,5,4,2,2,4,2,2,3,3,5,5,5,2,0,2.0,Neutral-or-dissatisfied
38752,Female,Loyal-customer,65,Business-travel,Business,3429,1,1,1,1,3,3,3,1,5,3,1,3,4,3,187,224.0,Satisfied
84960,Male,Loyal-customer,23,Personal-travel,Eco-plus,547,3,3,2,2,5,2,5,5,1,5,5,2,1,5,0,0.0,Neutral-or-dissatisfied
32216,Male,Loyal-customer,37,Business-travel,Business,3431,0,5,1,4,4,3,3,4,4,3,3,3,4,2,0,0.0,Satisfied
30193,Male,Loyal-customer,49,Business-travel,Eco-plus,261,4,3,3,3,4,4,4,4,2,1,3,2,3,4,0,0.0,Satisfied
101153,Female,Disloyal-customer,38,Business-travel,Eco,1069,1,1,1,2,5,1,5,5,1,1,1,2,2,5,8,0.0,Neutral-or-dissatisfied
105869,Male,Loyal-customer,38,Personal-travel,Eco-plus,787,2,3,2,1,2,2,5,2,1,1,4,1,1,2,0,0.0,Neutral-or-dissatisfied
25081,Male,Loyal-customer,43,Personal-travel,Eco,957,3,5,3,3,5,3,5,5,4,2,4,5,5,5,39,29.0,Neutral-or-dissatisfied
15483,Female,Loyal-customer,57,Personal-travel,Eco,164,2,4,2,1,2,5,5,4,4,2,4,3,4,3,0,11.0,Neutral-or-dissatisfied
74220,Female,Disloyal-customer,22,Business-travel,Eco,1746,2,2,2,3,5,2,3,5,2,5,4,2,3,5,4,0.0,Neutral-or-dissatisfied
95574,Female,Disloyal-customer,25,Business-travel,Business,677,3,0,3,4,4,3,4,4,5,4,4,4,4,4,0,0.0,Neutral-or-dissatisfied
74480,Female,Loyal-customer,46,Business-travel,Business,2887,4,4,4,4,2,4,4,4,4,4,4,4,4,5,9,0.0,Satisfied
71349,Female,Loyal-customer,39,Business-travel,Business,1514,4,2,4,4,4,4,4,5,5,5,5,4,5,3,0,4.0,Satisfied
105562,Female,Loyal-customer,60,Business-travel,Business,3370,4,5,4,4,2,5,5,3,3,3,3,3,3,4,0,0.0,Satisfied
71196,Female,Loyal-customer,55,Business-travel,Business,733,3,3,3,3,4,4,4,4,4,4,4,5,4,4,2,0.0,Satisfied
39047,Female,Loyal-customer,49,Business-travel,Eco-plus,391,2,1,1,1,4,3,5,2,2,2,2,4,2,1,0,0.0,Satisfied
76899,Female,Disloyal-customer,37,Business-travel,Eco,230,4,5,4,2,2,4,2,2,3,4,2,5,1,2,0,0.0,Neutral-or-dissatisfied
27378,Female,Loyal-customer,50,Business-travel,Business,1833,3,3,3,3,4,2,3,5,5,4,5,3,5,2,0,0.0,Satisfied
74038,Female,Loyal-customer,60,Business-travel,Business,1194,3,3,3,3,3,5,4,2,2,2,2,4,2,3,0,0.0,Satisfied
25204,Female,Loyal-customer,43,Business-travel,Eco,919,5,3,3,3,4,4,3,5,5,5,5,2,5,2,24,0.0,Satisfied
11140,Male,Loyal-customer,55,Personal-travel,Eco,166,1,5,1,1,5,1,5,5,4,5,5,3,4,5,0,0.0,Neutral-or-dissatisfied
69738,Male,Loyal-customer,57,Business-travel,Business,1372,5,5,5,5,3,5,5,4,4,4,4,5,4,3,0,0.0,Satisfied
59216,Female,Loyal-customer,33,Personal-travel,Eco,1440,2,5,2,3,2,2,2,2,5,2,4,3,5,2,10,1.0,Neutral-or-dissatisfied
51012,Female,Loyal-customer,13,Personal-travel,Eco,89,2,4,2,3,4,2,4,4,4,4,4,4,4,4,0,0.0,Neutral-or-dissatisfied
20580,Male,Loyal-customer,68,Personal-travel,Eco,565,2,5,2,4,4,2,4,4,4,3,5,3,5,4,0,0.0,Neutral-or-dissatisfied
50961,Male,Loyal-customer,15,Personal-travel,Eco,109,3,4,3,4,3,3,3,3,5,1,4,2,3,3,65,72.0,Neutral-or-dissatisfied
111602,Female,Loyal-customer,15,Personal-travel,Eco-plus,883,1,0,1,4,5,1,4,5,3,4,5,4,4,5,0,3.0,Neutral-or-dissatisfied
113544,Male,Disloyal-customer,30,Business-travel,Eco,258,2,0,2,4,4,2,4,4,2,5,3,3,4,4,5,0.0,Neutral-or-dissatisfied
88114,Female,Loyal-customer,30,Business-travel,Business,3359,3,3,3,3,4,4,4,4,3,5,5,3,4,4,0,0.0,Satisfied
107330,Male,Loyal-customer,48,Business-travel,Business,2825,2,2,2,2,5,5,5,5,5,5,5,3,5,5,7,0.0,Satisfied
16713,Female,Loyal-customer,27,Personal-travel,Eco,284,2,4,2,1,5,2,5,5,5,4,5,3,4,5,67,72.0,Neutral-or-dissatisfied
75403,Female,Loyal-customer,34,Business-travel,Business,2342,4,4,4,4,3,5,4,4,4,4,4,4,4,3,0,0.0,Satisfied
41543,Male,Disloyal-customer,24,Business-travel,Eco,1428,1,1,1,3,1,1,1,1,1,4,4,3,4,1,0,0.0,Neutral-or-dissatisfied
122723,Male,Loyal-customer,49,Business-travel,Business,3825,2,2,2,2,3,4,4,5,5,5,5,4,5,3,27,6.0,Satisfied
70365,Female,Loyal-customer,42,Business-travel,Business,2955,1,1,1,1,2,5,5,4,4,4,4,3,4,5,0,0.0,Satisfied
68376,Female,Loyal-customer,44,Business-travel,Business,1045,1,1,1,1,5,5,5,3,3,4,3,3,3,5,0,0.0,Satisfied
12111,Male,Loyal-customer,22,Business-travel,Business,2107,1,1,1,1,5,5,5,5,4,2,3,4,1,5,2,26.0,Satisfied
46086,Female,Disloyal-customer,22,Business-travel,Eco,541,2,3,2,3,5,2,5,5,3,4,4,4,3,5,21,8.0,Neutral-or-dissatisfied
109800,Male,Loyal-customer,54,Business-travel,Business,3968,2,2,2,2,2,4,5,5,5,5,5,3,5,4,0,0.0,Satisfied
127926,Male,Disloyal-customer,29,Business-travel,Business,916,0,1,1,1,4,1,4,4,4,2,5,5,4,4,0,0.0,Satisfied
86081,Male,Disloyal-customer,21,Business-travel,Eco,306,4,0,4,5,4,4,4,4,3,4,4,5,5,4,1,0.0,Satisfied
69815,Male,Loyal-customer,47,Business-travel,Business,1345,2,3,3,3,3,2,3,2,2,2,2,4,2,3,0,0.0,Neutral-or-dissatisfied
120525,Female,Disloyal-customer,59,Business-travel,Eco,96,3,1,3,3,4,3,4,4,2,4,4,1,4,4,0,8.0,Neutral-or-dissatisfied
88901,Male,Disloyal-customer,27,Business-travel,Eco,459,1,2,1,4,4,1,4,4,2,2,3,3,4,4,3,5.0,Neutral-or-dissatisfied
81707,Female,Loyal-customer,58,Personal-travel,Eco,907,2,2,1,3,1,4,4,2,2,1,3,4,2,3,0,0.0,Neutral-or-dissatisfied
60363,Female,Loyal-customer,54,Business-travel,Business,1452,5,5,5,5,2,4,5,4,4,4,4,4,4,4,14,8.0,Satisfied
25097,Female,Loyal-customer,48,Business-travel,Eco,369,2,5,5,5,2,2,2,2,2,4,4,2,4,2,276,283.0,Neutral-or-dissatisfied
86966,Female,Loyal-customer,49,Business-travel,Eco,907,2,2,2,2,5,4,3,2,2,2,2,1,2,2,0,0.0,Neutral-or-dissatisfied
48292,Male,Loyal-customer,46,Business-travel,Business,1499,1,5,5,5,3,4,4,1,1,1,1,4,1,2,0,0.0,Neutral-or-dissatisfied
117301,Male,Loyal-customer,27,Business-travel,Eco-plus,325,3,2,2,2,3,3,3,3,1,2,3,3,4,3,4,0.0,Neutral-or-dissatisfied
108853,Male,Disloyal-customer,44,Business-travel,Eco,1281,1,1,1,4,4,1,4,4,1,5,2,2,4,4,12,10.0,Neutral-or-dissatisfied
12576,Female,Loyal-customer,40,Personal-travel,Business,542,3,5,3,1,2,5,4,3,3,3,3,4,3,5,0,1.0,Neutral-or-dissatisfied
71867,Female,Loyal-customer,62,Personal-travel,Eco,1726,5,2,5,3,5,2,4,1,3,3,3,4,1,4,153,,Satisfied
101866,Female,Loyal-customer,55,Business-travel,Business,1747,2,2,2,2,5,5,5,5,5,5,5,3,5,5,0,0.0,Satisfied
23656,Female,Disloyal-customer,50,Business-travel,Eco,73,3,0,3,3,3,4,4,3,1,3,2,4,4,4,195,205.0,Neutral-or-dissatisfied
41880,Female,Loyal-customer,26,Business-travel,Business,2941,3,3,3,3,3,3,3,3,1,4,3,3,4,3,7,16.0,Neutral-or-dissatisfied
120756,Male,Disloyal-customer,25,Business-travel,Business,678,1,4,1,2,2,1,2,2,4,2,4,5,4,2,5,1.0,Neutral-or-dissatisfied
112594,Female,Loyal-customer,29,Business-travel,Business,2898,2,3,3,3,2,2,2,2,2,5,4,3,4,2,6,0.0,Neutral-or-dissatisfied
3792,Female,Loyal-customer,58,Personal-travel,Eco,599,2,5,2,2,5,1,2,3,3,2,3,5,3,4,0,0.0,Neutral-or-dissatisfied
29384,Male,Loyal-customer,29,Business-travel,Eco,2404,3,2,2,2,3,3,3,3,3,4,3,4,3,3,0,0.0,Neutral-or-dissatisfied
70064,Male,Loyal-customer,44,Business-travel,Business,550,1,1,1,1,5,4,5,4,4,4,4,3,4,4,3,3.0,Satisfied
116535,Male,Loyal-customer,19,Personal-travel,Eco,337,1,5,1,1,1,1,1,1,2,3,1,4,2,1,0,0.0,Neutral-or-dissatisfied
16743,Female,Loyal-customer,49,Personal-travel,Eco-plus,1167,4,3,4,4,2,3,3,1,1,4,1,2,1,2,49,38.0,Neutral-or-dissatisfied
52538,Male,Loyal-customer,53,Business-travel,Eco,119,4,4,5,5,4,4,4,4,4,3,4,3,4,4,0,0.0,Satisfied
59786,Male,Loyal-customer,7,Personal-travel,Eco,1062,4,4,4,2,1,4,1,1,4,4,4,3,4,1,5,0.0,Neutral-or-dissatisfied
106948,Female,Loyal-customer,32,Business-travel,Business,3505,5,5,5,5,5,5,5,5,5,4,5,3,5,5,17,9.0,Satisfied
74833,Female,Loyal-customer,49,Business-travel,Business,1797,2,2,2,2,4,5,4,5,5,5,5,4,5,5,11,0.0,Satisfied
100452,Female,Loyal-customer,45,Business-travel,Business,2127,4,4,4,4,4,5,5,5,5,5,5,3,5,5,44,41.0,Satisfied
26986,Female,Disloyal-customer,48,Business-travel,Eco,867,2,2,2,3,5,2,4,5,4,5,2,4,5,5,0,0.0,Neutral-or-dissatisfied
79736,Male,Loyal-customer,63,Business-travel,Eco-plus,762,4,3,3,3,4,4,4,4,2,1,3,2,3,4,0,0.0,Neutral-or-dissatisfied
